,Year,State Name,Dist Name,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
6801,1988,Madhya Pradesh,Chhatarpur,30366.666666666668,810.34,19.302123333333334,9.260353333333333,15.23336,427668.12833333336,226467.42266666668,408601.3726666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6802,1988,Madhya Pradesh,Chhindwara,25325.0,840.5374999999999,20.114752499999998,9.59519,15.8341925,642126.00375,303950.471,485650.58375,23.75,68.75,6.25,825.0,2.25,19.0
6803,1988,Madhya Pradesh,Damoh,35400.0,689.7433333333333,16.893956666666668,7.977893333333334,12.833883333333333,410966.27,206999.72666666668,373099.5366666666,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6804,1988,Madhya Pradesh,Datia,13733.333333333334,707.56,16.365726666666667,7.964493333333333,13.217566666666665,197066.69400000002,108466.67733333334,194233.35,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6805,1988,Madhya Pradesh,Dewas,26925.0,631.7574999999999,15.025535,7.193045,11.979762500000001,298625.56825,150750.323,264525.40675,23.75,68.75,6.25,825.0,2.25,19.0
6806,1988,Madhya Pradesh,Dhar,48875.0,697.0075,17.396425,8.106205,12.9341075,1038350.2457500001,473650.203,716950.4465000001,23.75,68.75,6.25,825.0,2.25,19.0
6807,1988,Madhya Pradesh,Guna,57733.333333333336,740.8000000000001,17.929983333333336,8.521833333333333,13.819149999999999,766066.2766666667,392333.1666666667,657399.7766666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6808,1988,Madhya Pradesh,Gwalior,21933.333333333332,1568.5433333333333,38.79575,18.322186666666667,30.173953333333333,481567.2,248133.612,450400.5053333333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6809,1988,Madhya Pradesh,Hoshangabad,34525.0,762.3775,18.882345,8.880495,14.70131,345249.90150000004,180149.91150000002,328374.89550000004,23.75,68.75,6.25,825.0,2.25,19.0
6810,1988,Madhya Pradesh,Indore,21866.666666666668,852.57,20.07224666666667,9.649993333333335,15.617446666666668,407033.69333333336,212066.87466666664,360267.0533333333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6811,1988,Madhya Pradesh,Jabalpur,68400.0,695.0066666666667,16.73637,7.9776733333333345,12.991266666666666,942565.2119999999,465532.54000000004,835431.9720000001,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6812,1988,Madhya Pradesh,Jhabua,37450.0,663.24,16.348675,7.66888,12.2368925,1002548.138,455049.154,674548.8577500001,23.75,68.75,6.25,825.0,2.25,19.0
6813,1988,Madhya Pradesh,Khandwa / East Nimar,44700.0,758.7325000000001,18.613925000000002,8.776834999999998,14.2235425,257369.796,122347.6395,230544.88425,23.75,68.75,6.25,825.0,2.25,19.0
6814,1988,Madhya Pradesh,Khargone / West Nimar,63325.0,760.88,19.0490825,8.853965,14.0050575,758096.25825,341198.33,554971.50075,23.75,68.75,6.25,825.0,2.25,19.0
6815,1988,Madhya Pradesh,Mandla,66500.0,847.9566666666666,21.204966666666667,9.902753333333335,15.70811,1319930.567,622398.7106666666,1065097.8763333333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6816,1988,Madhya Pradesh,Mandsaur,63550.0,720.18,17.6839175,8.306395,13.2632175,1897820.3897499999,880297.795,1317996.5797499998,23.75,68.75,6.25,825.0,2.25,19.0
6817,1988,Madhya Pradesh,Morena,11600.0,1327.3233333333333,31.882386666666665,15.32182,25.93771,234733.33033333335,124399.98600000002,222399.97566666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6818,1988,Madhya Pradesh,Narsinghpur,43133.333333333336,1056.7533333333333,25.569663333333335,12.171753333333333,19.896666666666665,657203.0146666666,354401.666,638969.6673333333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6819,1988,Madhya Pradesh,Panna,28366.666666666668,728.1833333333334,17.59637,8.366893333333334,13.549019999999999,380799.1879999999,189866.24533333335,341465.888,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6820,1988,Madhya Pradesh,Raisen,37900.0,942.6433333333334,22.600403333333333,10.777746666666665,17.41214,574168.5643333333,312201.0546666667,556068.5580000001,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6821,1988,Madhya Pradesh,Rajgarh,22950.0,663.02,15.8252425,7.568915,12.483515,431400.438,214400.258,350150.47175,23.75,68.75,6.25,825.0,2.25,19.0
6822,1988,Madhya Pradesh,Ratlam,36900.0,713.405,17.542077499999998,8.247045,13.2353675,821125.3592500001,386200.236,592675.52575,23.75,68.75,6.25,825.0,2.25,19.0
6823,1988,Madhya Pradesh,Rewa,60300.0,564.6333333333333,13.416756666666666,6.4330066666666665,10.486746666666667,626836.111,312334.69200000004,568235.818,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6824,1988,Madhya Pradesh,Sagar,32766.666666666668,762.2866666666665,18.91969333333333,8.86896,14.120330000000001,323265.37700000004,168399.332,296065.4836666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6825,1988,Madhya Pradesh,Satna,44333.333333333336,640.4633333333334,15.600126666666668,7.362873333333333,11.649953333333334,404133.75666666665,202466.88066666664,366667.0633333333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6826,1988,Madhya Pradesh,Sehore,27675.0,680.42,16.222914999999997,7.752569999999999,12.6218,421774.1435,224349.504,392674.126,23.75,68.75,6.25,825.0,2.25,19.0
6827,1988,Madhya Pradesh,Seoni / Shivani,43733.333333333336,1018.15,25.090136666666666,11.877826666666666,19.65362,1232666.442,594666.5493333334,1074133.0786666668,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6828,1988,Madhya Pradesh,Shahdol,87700.0,687.7233333333334,17.105996666666666,8.045786666666666,13.123526666666665,1754162.5906666666,833997.9733333333,1478429.3906666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6829,1988,Madhya Pradesh,Shajapur,27575.0,782.0175,19.0073175,8.982619999999999,14.4624925,564750.45,284250.262,468400.51000000007,23.75,68.75,6.25,825.0,2.25,19.0
6830,1988,Madhya Pradesh,Shivpuri,30933.333333333332,1130.25,27.301550000000002,12.998466666666667,21.183516666666666,718367.4199999999,355266.95999999996,581400.38,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6831,1988,Madhya Pradesh,Sidhi,56133.333333333336,710.7933333333334,17.58407,8.234913333333333,12.93484,784330.6200000001,373465.30733333336,621030.9180000001,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6832,1988,Madhya Pradesh,Tikamgarh,20500.0,1040.0466666666669,24.697173333333335,11.863093333333333,19.503243333333334,422167.2453333333,212866.95733333332,381467.21733333333,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6833,1988,Madhya Pradesh,Ujjain,30500.0,756.2725,18.294227499999998,8.71413,14.426102499999999,485726.2104999999,252700.704,428901.3354999999,23.75,68.75,6.25,825.0,2.25,19.0
6834,1988,Madhya Pradesh,Vidisha,50233.333333333336,885.8733333333333,21.712376666666668,10.214286666666666,16.101276666666667,640563.2256666668,343864.78,601429.9756666668,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6835,1988,Maharashtra,Ahmednagar,15175.0,762.935,18.3757175,8.816275000000001,15.17918,229948.9925,120099.4375,211623.9875,23.75,68.75,6.25,825.0,2.25,19.0
6836,1988,Maharashtra,Akola,96975.0,387.58,9.0463675,4.384605,7.466825,280016.56200000003,133646.2395,277591.58150000003,23.75,68.75,6.25,825.0,2.25,19.0
6837,1988,Maharashtra,Amarawati,101425.0,411.59,9.2568425,4.570745,7.887547499999999,341008.02525,163853.60700000002,336058.06075,23.75,68.75,6.25,825.0,2.25,19.0
6838,1988,Maharashtra,Aurangabad,59475.0,445.5775,10.4238825,5.05655,8.7695075,341469.41325,168497.455,322494.47575,23.75,68.75,6.25,825.0,2.25,19.0
6839,1988,Maharashtra,Beed,16150.0,461.32,11.04499,5.2880899999999995,8.9709025,109500.2855,55100.178,102600.30425,23.75,68.75,6.25,825.0,2.25,19.0
6840,1988,Maharashtra,Bhandara,169300.0,1090.4850000000001,25.399950000000004,12.55377,22.926569999999998,6732214.320000001,3237106.86,5933312.58,22.5,70.0,6.5,900.0,1.75,17.0
6841,1988,Maharashtra,Bombay,300.0,1666.67,41.66675,20.00004,36.66674,12500.025,6000.012000000001,11000.022,25.0,80.0,6.5,1200.0,2.0,18.0
6842,1988,Maharashtra,Buldhana,69750.0,714.52,17.3079375,8.261275,13.9442975,246947.112,119048.775,239347.1,23.75,68.75,6.25,825.0,2.25,19.0
6843,1988,Maharashtra,Chandrapur,91975.0,707.6,17.419185,8.2883,14.3549875,2844271.9305000002,1364898.486,2509597.5285,23.75,68.75,6.25,825.0,2.25,19.0
6844,1988,Maharashtra,Dhule,33250.0,984.7900000000001,24.5584625,11.480065,18.5102125,525451.6942500001,248650.82200000001,422001.74425,23.75,68.75,6.25,825.0,2.25,19.0
6845,1988,Maharashtra,Jalgaon,50750.0,711.165,16.977985,8.14305,13.7815575,323196.82025,160748.52899999998,317046.82625000004,23.75,68.75,6.25,825.0,2.25,19.0
6846,1988,Maharashtra,Kolhapur,41966.666666666664,1820.8933333333334,45.27234000000001,21.36306666666667,35.44236333333333,2464337.1810000003,1175135.148,2094536.532,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6847,1988,Maharashtra,Nagpur,45300.0,816.17,19.006263333333333,9.361333333333333,17.381543333333333,817334.0769999999,396533.6693333333,743734.2609999999,24.333333333333332,68.33333333333333,6.333333333333333,833.3333333333334,2.1666666666666665,18.666666666666668
6848,1988,Maharashtra,Nanded,68100.0,403.7075,9.828524999999999,4.674335,7.869705,255777.0735,121550.8465,238677.1935,23.75,68.75,6.25,825.0,2.25,19.0
6849,1988,Maharashtra,Nasik,22225.0,712.7425,17.0829775,8.21238,14.0509,463450.41174999997,230600.262,413025.42100000003,23.75,68.75,6.25,825.0,2.25,19.0
6850,1988,Maharashtra,Osmanabad,36750.0,305.575,6.815717500000002,3.4101450000000004,6.183827500000001,294247.21150000003,152098.617,277997.21650000004,23.75,68.75,6.25,825.0,2.25,19.0
6851,1988,Maharashtra,Parbhani,85025.0,627.86,15.349985,7.28252,12.146282500000002,371997.37350000005,180898.884,352397.40275,23.75,68.75,6.25,825.0,2.25,19.0
6852,1988,Maharashtra,Pune,26025.0,959.0875,23.5185725,11.14885,19.6243125,726397.8929999999,357098.944,645798.054,23.75,68.75,6.25,825.0,2.25,19.0
6853,1988,Maharashtra,Raigad,51233.333333333336,1283.14,31.42632,15.020866666666668,25.808786666666666,2888695.536,1387131.1933333334,2542762.7426666664,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6854,1988,Maharashtra,Ratnagiri,78300.0,1489.77,38.24425,17.87724,30.27494,3872700.6999999997,1858800.336,3407300.6159999995,23.5,75.0,6.25,1000.0,2.25,19.0
6855,1988,Maharashtra,Sangli,11450.0,1114.16,27.4611175,13.040595,22.7034825,356174.4185,173149.698,304174.4755,23.75,68.75,6.25,825.0,2.25,19.0
6856,1988,Maharashtra,Satara,14800.0,1078.1599999999999,26.4832975,12.587525,21.650354999999998,608075.0377499999,293750.0315,533050.04625,23.75,68.75,6.25,825.0,2.25,19.0
6857,1988,Maharashtra,Solapur,16300.0,912.61,22.6154275,10.666685000000001,18.2068,309775.00225,150400.0085,244725.00400000002,23.75,68.75,6.25,825.0,2.25,19.0
6858,1988,Maharashtra,Thane,51100.0,1015.91,24.443736666666666,11.823106666666668,20.78106,2508839.1113333334,1204936.1013333334,2208705.0760000004,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6859,1988,Maharashtra,Wardha,55366.666666666664,746.9633333333333,17.169016666666668,8.503466666666666,15.776156666666667,331693.82433333335,156263.91866666664,323893.80833333335,24.333333333333332,68.33333333333333,6.333333333333333,833.3333333333334,2.1666666666666665,18.666666666666668
6860,1988,Maharashtra,Yeotmal,115375.0,565.01,13.5967875,6.478235,10.6467875,241958.1405,113403.5895,237358.1405,23.75,68.75,6.25,825.0,2.25,19.0
6861,1988,Orissa,Balasore,137183.33333333334,1040.4966666666667,25.412513333333333,12.087406666666666,20.106236666666668,4557668.5061,2187315.816133333,4006817.8755666665,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6862,1988,Orissa,Bolangir,79685.0,722.095,17.8264675,8.430595,14.1045,2395287.760625,1150096.32255,2103374.9253,23.75,68.75,6.25,825.0,2.25,19.0
6863,1988,Orissa,Cuttack,135995.0,902.76,22.222885,10.51202,17.5241825,4801880.960174999,2303765.6608999996,4216374.5487750005,23.75,68.75,6.25,825.0,2.25,19.0
6864,1988,Orissa,Dhenkanal,64150.0,821.585,20.032127499999998,9.521595,16.13297,2019751.080975,967461.71745,1761175.632075,23.75,68.75,6.25,825.0,2.25,19.0
6865,1988,Orissa,Ganjam,82057.5,917.8,22.3262925,10.674315,18.532230000000002,3727778.988975,1786285.7048999998,3258928.740975,23.75,68.75,6.25,825.0,2.25,19.0
6866,1988,Orissa,Kalahandi,78382.5,724.15,17.5146625,8.314915,14.05583,1415748.4942999997,677465.46915,1217725.7648,23.75,68.75,6.25,825.0,2.25,19.0
6867,1988,Orissa,Keonjhar,80563.33333333333,804.39,19.498573333333333,9.306766666666666,15.505953333333332,1988939.7050666662,949189.7309333333,1708808.9706666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6868,1988,Orissa,Koraput,111355.0,770.1374999999999,18.910285,8.941945,15.3253525,2981236.044175,1419244.32325,2534708.8981749997,23.75,68.75,6.25,825.0,2.25,19.0
6869,1988,Orissa,Mayurbhanja,85785.0,699.05,16.94468,8.08879,13.6517425,2457374.7009,1178062.4736,2146307.928525,23.75,68.75,6.25,825.0,2.25,19.0
6870,1988,Orissa,Phulbani ( Kandhamal ),32665.0,928.7425,23.2137275,10.850789999999998,17.6397825,1010392.78035,475190.1246,819802.67405,23.75,68.75,6.25,825.0,2.25,19.0
6871,1988,Orissa,Puri,190265.0,1288.13,33.42821,15.457559999999999,25.27646,6425611.452400001,3080947.8863999997,5630979.4024,23.5,75.0,6.25,1000.0,2.25,19.0
6872,1988,Orissa,Sambalpur,138452.5,936.375,23.074617500000002,10.886805,18.1779225,4389583.153025,2106055.5133499997,3854094.2633749996,23.75,68.75,6.25,825.0,2.25,19.0
6873,1988,Orissa,Sundargarh,57005.0,632.4425,15.51137,7.338505,12.3239625,1241372.251925,594749.8878499999,1081757.3183,23.75,68.75,6.25,825.0,2.25,19.0
6874,1988,Punjab,Amritsar,69100.0,1293.9450000000002,31.486125,15.027339999999999,26.18554,4009927.875,1919501.38,3494677.53,23.75,68.75,6.25,825.0,2.25,19.0
6875,1988,Punjab,Bhatinda,108700.0,1281.76,30.6429575,14.865715,27.3417725,2541009.04875,1197154.166,2384283.88125,23.75,68.75,6.25,825.0,2.25,19.0
6876,1988,Punjab,Ferozpur,155125.0,1244.9675,30.1071275,14.46171,26.128009999999996,6501109.8075,3089743.0199999996,5845335.5175,23.75,68.75,6.25,825.0,2.25,19.0
6877,1988,Punjab,Gurdaspur,61900.0,1481.8233333333335,35.51927,17.115213333333333,29.24923,3302867.6300000004,1578333.7733333334,2855200.6899999995,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6878,1988,Punjab,Hoshiarpur,35525.0,1168.9450000000002,28.396175,13.57496,23.67233,1468322.5320000001,680648.91,1119323.5019999999,23.75,68.75,6.25,825.0,2.25,19.0
6879,1988,Punjab,Jalandhar,47025.0,1377.7175,33.5483725,16.03261,28.2961975,2848025.135,1352950.0599999998,2409025.085,23.75,68.75,6.25,825.0,2.25,19.0
6880,1988,Punjab,Kapurthala,51500.0,1345.235,34.488015,16.14282,27.45232,2280995.73,1091997.96,1986996.31,23.5,75.0,6.25,1000.0,2.25,19.0
6881,1988,Punjab,Ludhiana,56775.0,1467.385,35.749075000000005,17.108620000000002,30.083295,3988422.865,1907348.98,3478923.0050000004,23.75,68.75,6.25,825.0,2.25,19.0
6882,1988,Punjab,Patiala,69350.0,1435.68,35.4640175,16.835304999999998,29.320625,5024046.733,2406348.425,4390547.188,23.75,68.75,6.25,825.0,2.25,19.0
6883,1988,Punjab,Roopnagar / Ropar,21333.333333333332,1663.4433333333334,40.093923333333336,19.36132,33.87615333333333,1031464.8933333332,485999.2,839132.1333333334,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6884,1988,Punjab,Sangrur,85125.0,1288.1725,31.27774,15.043785000000002,27.153112500000002,4831146.2275,2308848.1875,4280396.6275,23.75,68.75,6.25,825.0,2.25,19.0
6885,1988,Rajasthan,Ajmer,22800.0,453.58,10.840860000000001,5.13056,8.59356,315601.83900000004,146734.16400000002,225934.56900000002,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
6886,1988,Rajasthan,Alwar,39100.0,988.9733333333334,23.652083333333337,11.338006666666667,18.744049999999998,626634.4733333333,334467.344,581201.2866666666,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6887,1988,Rajasthan,Banswara,41975.0,1178.81,28.0743875,13.447415000000001,22.5363475,1607347.791,744998.9975,1158523.3775,23.75,68.75,6.25,825.0,2.25,19.0
6888,1988,Rajasthan,Bharatpur,10133.333333333334,1382.7699999999998,33.80652666666666,15.994366666666666,25.88986,169134.20333333334,93133.81666666667,167467.53666666665,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6889,1988,Rajasthan,Bhilwara,57400.0,965.0733333333333,23.192579999999996,10.944346666666666,17.168946666666667,2410796.565,1082731.78,1561464.2650000004,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
6890,1988,Rajasthan,Bikaner,11150.0,381.41499999999996,8.430705,4.16198,8.430705,85500.1215,46300.05399999999,85500.1215,24.0,62.5,6.25,650.0,2.25,19.0
6891,1988,Rajasthan,Bundi,30700.0,1148.29,27.565216666666668,13.268066666666668,22.61977,814733.3436666667,389066.5906666666,647466.343,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6892,1988,Rajasthan,Chittorgarh,41425.0,885.7175000000001,22.16663,10.342075,16.8150525,1710804.9885,770602.2895000001,1112978.3855,23.75,68.75,6.25,825.0,2.25,19.0
6893,1988,Rajasthan,Churu,108800.0,375.0,6.75,3.75,6.75,734400.0,408000.0,734400.0,20.0,60.0,6.5,600.0,1.5,16.0
6894,1988,Rajasthan,Dungarpur,20900.0,1118.1475,26.22488,12.653725,23.20778,528526.1795,249100.5425,407800.8695,23.75,68.75,6.25,825.0,2.25,19.0
6895,1988,Rajasthan,Ganganagar,180625.0,1330.645,32.72721,15.571019999999999,27.271437499999998,2518768.28925,1311346.899,2485568.316,23.75,68.75,6.25,825.0,2.25,19.0
6896,1988,Rajasthan,Jaipur,23800.0,687.1366666666667,16.03125,7.68532,13.62815,378599.87700000004,200933.268,347599.88700000005,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
6897,1988,Rajasthan,Jaisalmer,200.0,500.0,9.0,5.0,9.0,1800.0,1000.0,1800.0,20.0,60.0,6.5,600.0,1.5,16.0
6898,1988,Rajasthan,Jalore,533.3333333333334,678.57,16.071389999999997,7.64284,12.738056666666665,6299.973000000001,3199.988,5966.639666666667,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
6899,1988,Rajasthan,Jhalawar,28050.0,820.595,19.813905,9.48539,16.0093025,630848.63925,296299.34500000003,451348.99499999994,23.75,68.75,6.25,825.0,2.25,19.0
6900,1988,Rajasthan,Jhunjhunu,62200.0,606.11,10.90998,6.061100000000001,10.90998,678600.756,377000.42,678600.756,20.0,60.0,6.5,600.0,1.5,16.0
6901,1988,Rajasthan,Jodhpur,1350.0,605.88,12.75876,6.47056,12.75876,16649.892,8199.952000000001,16649.892,24.0,62.5,6.25,650.0,2.25,19.0
6902,1988,Rajasthan,Kota,44933.333333333336,1008.9433333333333,23.658826666666666,11.52082,19.80377,791502.0853333334,409601.11999999994,699335.265,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6903,1988,Rajasthan,Nagaur,1866.6666666666667,815.9433333333333,19.730459999999997,9.280206666666666,15.286026666666666,24600.131999999998,12466.731999999998,23266.801999999996,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
6904,1988,Rajasthan,Pali,14566.666666666666,702.4366666666666,16.695510000000002,7.924733333333333,13.350143333333335,315900.24299999996,146000.132,223233.58633333337,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
6905,1988,Rajasthan,Sikar,17000.0,862.8299999999999,20.03094,9.6283,15.030940000000001,222748.866,123599.37,222248.866,21.0,65.0,6.25,700.0,2.0,18.0
6906,1988,Rajasthan,Sirohi,10033.333333333334,762.2400000000001,18.360480000000003,8.653546666666667,14.315846666666667,286800.15300000005,129933.40133333334,190133.41633333336,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
6907,1988,Rajasthan,Swami Madhopur,18233.333333333332,1068.6299999999999,25.790096666666667,12.300040000000001,20.19615333333333,290167.92699999997,155600.692,275334.5806666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6908,1988,Rajasthan,Tonk,19300.0,680.2233333333334,16.51989,7.7524266666666675,13.43559,294599.298,147466.23066666667,240932.478,23.333333333333332,65.0,6.166666666666667,700.0,2.3333333333333335,19.333333333333332
6909,1988,Rajasthan,Udaipur,59550.0,808.4725,19.18843,9.209025,15.5176675,1857847.098,834498.6900000001,1207548.13425,23.75,68.75,6.25,825.0,2.25,19.0
6910,1988,Tamil Nadu,Chengalpattu MGR / Kanchipuram,116350.0,1718.6,43.464999999999996,20.623199999999997,39.0592,8537587.5,4097993.9999999995,7513238.999999999,26.5,72.5,6.25,950.0,2.5,20.0
6911,1988,Tamil Nadu,Coimbatore,33375.0,1370.105,33.805695,16.08015,28.3692525,1951097.3774999997,929898.7559999999,1688972.54625,23.75,68.75,6.25,825.0,2.25,19.0
6912,1988,Tamil Nadu,Kanyakumari,45500.0,3393.41,84.83525,40.72092,74.65502,3860003.875,1852801.86,3396803.41,25.0,80.0,6.5,1200.0,2.0,18.0
6913,1988,Tamil Nadu,Madurai,60233.333333333336,1961.1366666666665,50.30621,23.533640000000002,40.88852333333333,4504836.685,2154001.556,3946003.2443333324,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
6914,1988,Tamil Nadu,North Arcot / Vellore,48700.0,1624.0600000000002,41.86816666666666,19.48872,33.895986666666666,3577862.3666666658,1716797.9359999998,3146462.882666666,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
6915,1988,Tamil Nadu,Ramananthapuram,88000.0,955.5466666666666,25.226966666666666,11.46656,18.534443333333332,1666039.2999999998,795602.816,1477605.4126666666,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
6916,1988,Tamil Nadu,Salem,32050.0,1416.435,35.9513975,16.854365,29.2725975,2155925.10125,1031600.0435,1899250.09125,23.75,68.75,6.25,825.0,2.25,19.0
6917,1988,Tamil Nadu,South Arcot / Cuddalore,67500.0,1528.5833333333333,39.103469999999994,18.343,32.517716666666665,5334796.161,2559998.1639999994,4696663.265666666,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
6918,1988,Tamil Nadu,Thanjavur,167833.33333333334,1884.3866666666665,48.77755333333334,22.61264,38.483356666666666,13033053.221666666,6254009.556000001,11465350.78933333,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
6919,1988,Tamil Nadu,The Nilgiris,2500.0,1800.0,45.0,21.6,39.6,112500.0,54000.0,99000.0,25.0,80.0,6.5,1200.0,2.0,18.0
6920,1988,Tamil Nadu,Thirunelveli,90850.0,1894.21,47.715509999999995,22.73052,42.573269999999994,4823106.18,2301602.832,4289855.892,26.5,72.5,6.25,950.0,2.5,20.0
6921,1988,Tamil Nadu,Tiruchirapalli / Trichy,49800.0,1840.1033333333335,47.47180333333333,22.081239999999998,37.83952333333333,3835495.963999999,1838798.0639999995,3370796.424,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
6922,1988,Telangana,Adilabad,56675.0,598.245,15.212269999999998,7.11076,11.8947175,706826.71525,332850.739,590701.9305,23.75,68.75,6.25,825.0,2.25,19.0
6923,1988,Telangana,Hyderabad,18075.0,952.4,24.3143225,11.359354999999999,19.12681,665526.0677499999,317750.51100000006,576250.9765,23.75,68.75,6.25,825.0,2.25,19.0
6924,1988,Telangana,Karimnagar,82200.0,1366.2875000000001,34.78154500000001,16.187115000000002,26.432455,4683477.683,2193351.294,3739977.1970000006,23.75,68.75,6.25,825.0,2.25,19.0
6925,1988,Telangana,Khammam,59100.0,1432.8999999999999,37.04934,17.1948,28.68926666666667,3262998.2970000003,1562399.172,2848398.573666666,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
6926,1988,Telangana,Mahabubnagar,42275.0,1149.6375,29.1206375,13.60815,22.5069,1858577.3512500003,891601.0950000001,1636302.1825,23.75,68.75,6.25,825.0,2.25,19.0
6927,1988,Telangana,Medak,54725.0,773.5175,19.3731175,9.15818,15.774687499999999,1997402.2735,945201.129,1657102.3295,23.75,68.75,6.25,825.0,2.25,19.0
6928,1988,Telangana,Nalgonda,85066.66666666667,1591.8933333333334,41.067173333333336,19.10272,32.08515333333333,5872876.908,2818404.912,5166409.032000001,25.0,71.66666666666667,6.166666666666667,900.0,2.5,20.0
6929,1988,Telangana,Nizamabad,54875.0,1204.1625,30.7530375,14.332930000000001,23.7915725,3073629.09975,1446051.905,2498253.0672500003,23.75,68.75,6.25,825.0,2.25,19.0
6930,1988,Telangana,Warangal,64000.0,1104.6825,27.96002,13.113335,22.359255,3044525.854,1450400.4545,2625050.7685000002,23.75,68.75,6.25,825.0,2.25,19.0
6931,1988,Uttar Pradesh,Agra,4850.0,1093.9025,25.415245000000002,12.389025,21.465245000000003,129425.01799999998,69800.01000000001,123325.01799999998,23.75,68.75,6.25,825.0,2.25,19.0
6932,1988,Uttar Pradesh,Aligarh,24225.0,1078.305,25.334515,12.28615,21.1316025,720098.3885,333049.29000000004,520849.03225,23.75,68.75,6.25,825.0,2.25,19.0
6933,1988,Uttar Pradesh,Allahabad,72400.0,1090.02,26.08354,12.556346666666665,21.265986666666667,2240271.216,1095668.912,2002170.7680000002,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6934,1988,Uttar Pradesh,Azamgarh,105533.33333333333,1408.7366666666667,33.547873333333335,16.115953333333334,26.688033333333333,3680836.194666667,1767401.3360000001,3190702.402666667,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6935,1988,Uttar Pradesh,Bahraich,127666.66666666667,819.5233333333332,19.064136666666666,9.300266666666666,15.848736666666667,2787936.147,1316334.6466666665,2260535.567,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
6936,1988,Uttar Pradesh,Ballia,52466.666666666664,1766.5533333333333,41.465156666666665,20.072713333333333,33.507153333333335,2229699.428333333,1077466.378,1918966.0013333336,22.333333333333332,70.0,6.333333333333333,866.6666666666666,2.0,18.0
