,Year,State Name,Dist Name,Crop_Area_ha
15026,2008,Odisha,Phulbani ( Kandhamal ),204000.0
15027,2009,Odisha,Phulbani ( Kandhamal ),195000.0
15028,2010,Odisha,Phulbani ( Kandhamal ),190000.0
15029,2011,Odisha,Phulbani ( Kandhamal ),182000.0
15030,2012,Odisha,Phulbani ( Kandhamal ),183000.0
15031,2013,Odisha,Phulbani ( Kandhamal ),192000.0
15032,2014,Odisha,Phulbani ( Kandhamal ),197000.0
15033,2015,Odisha,Phulbani ( Kandhamal ),205000.0
15034,2016,Odisha,Phulbani ( Kandhamal ),204000.0
15035,2017,Odisha,Phulbani ( Kandhamal ),193000.0
15036,2018,Odisha,Phulbani ( Kandhamal ),108530.0
15037,2019,Odisha,Phulbani ( Kandhamal ),110940.0
15038,2020,Odisha,Phulbani ( Kandhamal ),124890.0
15039,1966,Odisha,Puri,439000.0
15040,1967,Odisha,Puri,442000.0
15041,1968,Odisha,Puri,-1000.0
15042,1969,Odisha,Puri,-1000.0
15043,1970,Odisha,Puri,-1000.0
15044,1971,Odisha,Puri,-1000.0
15045,1972,Odisha,Puri,468000.0
15046,1973,Odisha,Puri,446000.0
15047,1974,Odisha,Puri,419000.0
15048,1975,Odisha,Puri,447000.0
15049,1976,Odisha,Puri,457000.0
15050,1977,Odisha,Puri,463000.0
15051,1978,Odisha,Puri,466000.0
15052,1979,Odisha,Puri,469000.0
15053,1980,Odisha,Puri,477000.0
15054,1981,Odisha,Puri,473000.0
15055,1982,Odisha,Puri,459000.0
15056,1983,Odisha,Puri,465000.0
15057,1984,Odisha,Puri,465000.0
15058,1985,Odisha,Puri,462000.0
15059,1986,Odisha,Puri,465000.0
15060,1987,Odisha,Puri,458000.0
15061,1988,Odisha,Puri,465000.0
15062,1989,Odisha,Puri,463000.0
15063,1990,Odisha,Puri,449000.0
15064,1991,Odisha,Puri,449000.0
15065,1992,Odisha,Puri,455000.0
15066,1993,Odisha,Puri,467000.0
15067,1994,Odisha,Puri,443000.0
15068,1995,Odisha,Puri,437000.0
15069,1996,Odisha,Puri,418000.0
15070,1997,Odisha,Puri,430000.0
15071,1998,Odisha,Puri,433000.0
15072,1999,Odisha,Puri,427000.0
15073,2000,Odisha,Puri,404000.0
15074,2001,Odisha,Puri,406000.0
15075,2002,Odisha,Puri,405000.0
15076,2003,Odisha,Puri,409000.0
15077,2004,Odisha,Puri,399000.0
15078,2005,Odisha,Puri,399000.0
15079,2006,Odisha,Puri,397000.0
15080,2007,Odisha,Puri,378000.0
15081,2008,Odisha,Puri,388000.0
15082,2009,Odisha,Puri,375000.0
15083,2010,Odisha,Puri,363000.0
15084,2011,Odisha,Puri,351000.0
15085,2012,Odisha,Puri,366000.0
15086,2013,Odisha,Puri,368000.0
15087,2014,Odisha,Puri,363000.0
15088,2015,Odisha,Puri,374000.0
15089,2016,Odisha,Puri,387000.0
15090,2017,Odisha,Puri,311000.0
15091,2018,Odisha,Puri,295620.0
15092,2019,Odisha,Puri,290320.0
15093,2020,Odisha,Puri,311510.0
15094,1966,Odisha,Sambalpur,721000.0
15095,1967,Odisha,Sambalpur,723000.0
15096,1968,Odisha,Sambalpur,-1000.0
15097,1969,Odisha,Sambalpur,-1000.0
15098,1970,Odisha,Sambalpur,-1000.0
15099,1971,Odisha,Sambalpur,-1000.0
15100,1972,Odisha,Sambalpur,569000.0
15101,1973,Odisha,Sambalpur,679000.0
15102,1974,Odisha,Sambalpur,583000.0
15103,1975,Odisha,Sambalpur,633000.0
15104,1976,Odisha,Sambalpur,591000.0
15105,1977,Odisha,Sambalpur,589000.0
15106,1978,Odisha,Sambalpur,622000.0
15107,1979,Odisha,Sambalpur,589000.0
15108,1980,Odisha,Sambalpur,622000.0
15109,1981,Odisha,Sambalpur,630000.0
15110,1982,Odisha,Sambalpur,605000.0
15111,1983,Odisha,Sambalpur,659000.0
15112,1984,Odisha,Sambalpur,670000.0
15113,1985,Odisha,Sambalpur,661000.0
15114,1986,Odisha,Sambalpur,654000.0
15115,1987,Odisha,Sambalpur,660000.0
15116,1988,Odisha,Sambalpur,660000.0
15117,1989,Odisha,Sambalpur,660000.0
15118,1990,Odisha,Sambalpur,657000.0
15119,1991,Odisha,Sambalpur,680000.0
15120,1992,Odisha,Sambalpur,680000.0
15121,1993,Odisha,Sambalpur,686000.0
15122,1994,Odisha,Sambalpur,686000.0
15123,1995,Odisha,Sambalpur,681000.0
15124,1996,Odisha,Sambalpur,669000.0
15125,1997,Odisha,Sambalpur,685000.0
15126,1998,Odisha,Sambalpur,672000.0
15127,1999,Odisha,Sambalpur,673000.0
15128,2000,Odisha,Sambalpur,642000.0
15129,2001,Odisha,Sambalpur,677000.0
15130,2002,Odisha,Sambalpur,649000.0
15131,2003,Odisha,Sambalpur,638000.0
15132,2004,Odisha,Sambalpur,641000.0
15133,2005,Odisha,Sambalpur,637000.0
15134,2006,Odisha,Sambalpur,637000.0
15135,2007,Odisha,Sambalpur,586000.0
15136,2008,Odisha,Sambalpur,584000.0
15137,2009,Odisha,Sambalpur,569000.0
15138,2010,Odisha,Sambalpur,612000.0
15139,2011,Odisha,Sambalpur,595000.0
15140,2012,Odisha,Sambalpur,622000.0
15141,2013,Odisha,Sambalpur,634000.0
15142,2014,Odisha,Sambalpur,661000.0
15143,2015,Odisha,Sambalpur,660000.0
15144,2016,Odisha,Sambalpur,647000.0
15145,2017,Odisha,Sambalpur,643000.0
15146,2018,Odisha,Sambalpur,486530.0
15147,2019,Odisha,Sambalpur,478830.0
15148,2020,Odisha,Sambalpur,470440.0
15149,1966,Odisha,Sundargarh,292000.0
15150,1967,Odisha,Sundargarh,293000.0
15151,1968,Odisha,Sundargarh,-1000.0
15152,1969,Odisha,Sundargarh,-1000.0
15153,1970,Odisha,Sundargarh,-1000.0
15154,1971,Odisha,Sundargarh,-1000.0
15155,1972,Odisha,Sundargarh,257000.0
15156,1973,Odisha,Sundargarh,319000.0
15157,1974,Odisha,Sundargarh,259000.0
15158,1975,Odisha,Sundargarh,295000.0
15159,1976,Odisha,Sundargarh,286000.0
15160,1977,Odisha,Sundargarh,287000.0
15161,1978,Odisha,Sundargarh,290000.0
15162,1979,Odisha,Sundargarh,265000.0
15163,1980,Odisha,Sundargarh,274000.0
15164,1981,Odisha,Sundargarh,303000.0
15165,1982,Odisha,Sundargarh,297000.0
15166,1983,Odisha,Sundargarh,300000.0
15167,1984,Odisha,Sundargarh,300000.0
15168,1985,Odisha,Sundargarh,305000.0
15169,1986,Odisha,Sundargarh,305000.0
15170,1987,Odisha,Sundargarh,294000.0
15171,1988,Odisha,Sundargarh,320000.0
15172,1989,Odisha,Sundargarh,326000.0
15173,1990,Odisha,Sundargarh,331000.0
15174,1991,Odisha,Sundargarh,331000.0
15175,1992,Odisha,Sundargarh,335000.0
15176,1993,Odisha,Sundargarh,335000.0
15177,1994,Odisha,Sundargarh,333000.0
15178,1995,Odisha,Sundargarh,336000.0
15179,1996,Odisha,Sundargarh,330000.0
15180,1997,Odisha,Sundargarh,336000.0
15181,1998,Odisha,Sundargarh,328000.0
15182,1999,Odisha,Sundargarh,333000.0
15183,2000,Odisha,Sundargarh,294000.0
15184,2001,Odisha,Sundargarh,307000.0
15185,2002,Odisha,Sundargarh,297000.0
15186,2003,Odisha,Sundargarh,309000.0
15187,2004,Odisha,Sundargarh,309000.0
15188,2005,Odisha,Sundargarh,300000.0
15189,2006,Odisha,Sundargarh,300000.0
15190,2007,Odisha,Sundargarh,285000.0
15191,2008,Odisha,Sundargarh,292000.0
15192,2009,Odisha,Sundargarh,281000.0
15193,2010,Odisha,Sundargarh,289000.0
15194,2011,Odisha,Sundargarh,285000.0
15195,2012,Odisha,Sundargarh,275000.0
15196,2013,Odisha,Sundargarh,284000.0
15197,2014,Odisha,Sundargarh,265000.0
15198,2015,Odisha,Sundargarh,283000.0
15199,2016,Odisha,Sundargarh,288000.0
15200,2017,Odisha,Sundargarh,285000.0
15201,2018,Odisha,Sundargarh,190920.0
15202,2019,Odisha,Sundargarh,197920.0
15203,2020,Odisha,Sundargarh,194930.0
15204,1966,West Bengal,24 Parganas,670300.0
15205,1967,West Bengal,24 Parganas,674200.0
15206,1968,West Bengal,24 Parganas,674200.0
15207,1969,West Bengal,24 Parganas,674200.0
15208,1970,West Bengal,24 Parganas,642200.0
15209,1971,West Bengal,24 Parganas,684100.0
15210,1972,West Bengal,24 Parganas,672400.0
15211,1973,West Bengal,24 Parganas,688500.0
15212,1974,West Bengal,24 Parganas,713000.0
15213,1975,West Bengal,24 Parganas,710000.0
15214,1976,West Bengal,24 Parganas,702300.0
15215,1977,West Bengal,24 Parganas,702900.0
15216,1978,West Bengal,24 Parganas,700900.0
15217,1979,West Bengal,24 Parganas,680400.0
15218,1980,West Bengal,24 Parganas,693400.0
15219,1981,West Bengal,24 Parganas,689400.0
15220,1982,West Bengal,24 Parganas,689900.0
15221,1983,West Bengal,24 Parganas,678600.0
15222,1984,West Bengal,24 Parganas,683900.0
15223,1985,West Bengal,24 Parganas,505600.0
15224,1986,West Bengal,24 Parganas,619100.0
15225,1987,West Bengal,24 Parganas,613700.0
15226,1988,West Bengal,24 Parganas,628300.0
15227,1989,West Bengal,24 Parganas,-1000.0
15228,1990,West Bengal,24 Parganas,680710.0
15229,1991,West Bengal,24 Parganas,-1000.0
15230,1992,West Bengal,24 Parganas,-1000.0
15231,1993,West Bengal,24 Parganas,-1000.0
15232,1994,West Bengal,24 Parganas,669300.0
15233,1995,West Bengal,24 Parganas,654150.0
15234,1996,West Bengal,24 Parganas,667670.0
15235,1997,West Bengal,24 Parganas,655820.0
15236,1998,West Bengal,24 Parganas,650790.0
15237,1999,West Bengal,24 Parganas,649650.0
15238,2000,West Bengal,24 Parganas,638160.0
15239,2001,West Bengal,24 Parganas,659090.0
15240,2002,West Bengal,24 Parganas,644480.0
15241,2003,West Bengal,24 Parganas,640900.0
15242,2004,West Bengal,24 Parganas,643770.0
15243,2005,West Bengal,24 Parganas,630910.0
15244,2006,West Bengal,24 Parganas,632770.0
15245,2007,West Bengal,24 Parganas,631510.0
15246,2008,West Bengal,24 Parganas,631070.0
15247,2009,West Bengal,24 Parganas,577170.0
15248,2010,West Bengal,24 Parganas,581420.0
15249,2011,West Bengal,24 Parganas,589360.0
15250,2012,West Bengal,24 Parganas,591840.0
15251,2013,West Bengal,24 Parganas,594350.0
15252,2014,West Bengal,24 Parganas,593970.0
15253,2015,West Bengal,24 Parganas,593500.0
15254,2016,West Bengal,24 Parganas,591300.0
15255,2017,West Bengal,24 Parganas,589380.0
15256,2018,West Bengal,24 Parganas,589200.0
15257,2019,West Bengal,24 Parganas,589400.0
15258,2020,West Bengal,24 Parganas,589060.0
15259,1966,West Bengal,Nadia,314400.0
15260,1967,West Bengal,Nadia,311600.0
15261,1968,West Bengal,Nadia,311600.0
15262,1969,West Bengal,Nadia,311600.0
15263,1970,West Bengal,Nadia,297800.0
15264,1971,West Bengal,Nadia,260399.99999999997
15265,1972,West Bengal,Nadia,300900.0
15266,1973,West Bengal,Nadia,296300.0
15267,1974,West Bengal,Nadia,323500.0
15268,1975,West Bengal,Nadia,326600.0
15269,1976,West Bengal,Nadia,323100.0
15270,1977,West Bengal,Nadia,323700.0
15271,1978,West Bengal,Nadia,322200.0
15272,1979,West Bengal,Nadia,322400.0
15273,1980,West Bengal,Nadia,320300.0
15274,1981,West Bengal,Nadia,321000.0
15275,1982,West Bengal,Nadia,316600.0
15276,1983,West Bengal,Nadia,318500.0
15277,1984,West Bengal,Nadia,316100.0
15278,1985,West Bengal,Nadia,313200.0
15279,1986,West Bengal,Nadia,311900.0
15280,1987,West Bengal,Nadia,309400.0
15281,1988,West Bengal,Nadia,308600.0
15282,1989,West Bengal,Nadia,-1000.0
15283,1990,West Bengal,Nadia,287200.0
15284,1991,West Bengal,Nadia,287200.0
15285,1992,West Bengal,Nadia,287200.0
15286,1993,West Bengal,Nadia,287200.0
15287,1994,West Bengal,Nadia,300300.0
15288,1995,West Bengal,Nadia,297800.0
15289,1996,West Bengal,Nadia,294460.0
15290,1997,West Bengal,Nadia,293150.0
15291,1998,West Bengal,Nadia,300870.0
15292,1999,West Bengal,Nadia,309330.0
15293,2000,West Bengal,Nadia,298490.0
15294,2001,West Bengal,Nadia,306860.0
15295,2002,West Bengal,Nadia,310800.0
15296,2003,West Bengal,Nadia,307220.0
15297,2004,West Bengal,Nadia,299940.0
15298,2005,West Bengal,Nadia,292000.0
15299,2006,West Bengal,Nadia,290000.0
15300,2007,West Bengal,Nadia,289250.0
15301,2008,West Bengal,Nadia,289170.0
15302,2009,West Bengal,Nadia,290740.0
15303,2010,West Bengal,Nadia,290450.0
15304,2011,West Bengal,Nadia,292940.0
15305,2012,West Bengal,Nadia,293550.0
15306,2013,West Bengal,Nadia,294300.0
15307,2014,West Bengal,Nadia,293880.0
15308,2015,West Bengal,Nadia,293450.0
15309,2016,West Bengal,Nadia,293390.0
15310,2017,West Bengal,Nadia,293570.0
15311,2018,West Bengal,Nadia,293700.0
15312,2019,West Bengal,Nadia,293750.0
15313,2020,West Bengal,Nadia,293410.0
15314,1966,West Bengal,Murshidabad,422000.0
15315,1967,West Bengal,Murshidabad,415300.0
15316,1968,West Bengal,Murshidabad,415300.0
15317,1969,West Bengal,Murshidabad,415300.0
15318,1970,West Bengal,Murshidabad,396800.0
15319,1971,West Bengal,Murshidabad,351700.0
15320,1972,West Bengal,Murshidabad,379400.0
15321,1973,West Bengal,Murshidabad,399300.0
15322,1974,West Bengal,Murshidabad,428200.0
15323,1975,West Bengal,Murshidabad,424900.0
15324,1976,West Bengal,Murshidabad,416500.0
15325,1977,West Bengal,Murshidabad,425900.0
15326,1978,West Bengal,Murshidabad,428500.0
15327,1979,West Bengal,Murshidabad,428700.0
15328,1980,West Bengal,Murshidabad,426800.0
15329,1981,West Bengal,Murshidabad,427800.0
15330,1982,West Bengal,Murshidabad,415400.0
15331,1983,West Bengal,Murshidabad,422200.0
15332,1984,West Bengal,Murshidabad,424200.0
15333,1985,West Bengal,Murshidabad,422600.0
15334,1986,West Bengal,Murshidabad,404800.0
15335,1987,West Bengal,Murshidabad,408300.0
15336,1988,West Bengal,Murshidabad,420400.0
15337,1989,West Bengal,Murshidabad,-1000.0
15338,1990,West Bengal,Murshidabad,404570.0
15339,1991,West Bengal,Murshidabad,404570.0
15340,1992,West Bengal,Murshidabad,404570.0
15341,1993,West Bengal,Murshidabad,404570.0
15342,1994,West Bengal,Murshidabad,407700.0
15343,1995,West Bengal,Murshidabad,407190.0
15344,1996,West Bengal,Murshidabad,407150.0
15345,1997,West Bengal,Murshidabad,408300.0
15346,1998,West Bengal,Murshidabad,408320.0
15347,1999,West Bengal,Murshidabad,418000.0
15348,2000,West Bengal,Murshidabad,393040.0
15349,2001,West Bengal,Murshidabad,406450.0
15350,2002,West Bengal,Murshidabad,406460.0
15351,2003,West Bengal,Murshidabad,403820.0
15352,2004,West Bengal,Murshidabad,404570.0
15353,2005,West Bengal,Murshidabad,401370.0
15354,2006,West Bengal,Murshidabad,402300.0
15355,2007,West Bengal,Murshidabad,398770.0
15356,2008,West Bengal,Murshidabad,399560.0
15357,2009,West Bengal,Murshidabad,397470.0
15358,2010,West Bengal,Murshidabad,395960.0
15359,2011,West Bengal,Murshidabad,395270.0
15360,2012,West Bengal,Murshidabad,396120.0
15361,2013,West Bengal,Murshidabad,395980.0
15362,2014,West Bengal,Murshidabad,397010.0
15363,2015,West Bengal,Murshidabad,397920.0
15364,2016,West Bengal,Murshidabad,398220.0
15365,2017,West Bengal,Murshidabad,398340.0
15366,2018,West Bengal,Murshidabad,399000.0
15367,2019,West Bengal,Murshidabad,399100.0
15368,2020,West Bengal,Murshidabad,397880.0
15369,1966,West Bengal,Burdwan,490500.0
15370,1967,West Bengal,Burdwan,500000.0
15371,1968,West Bengal,Burdwan,500000.0
15372,1969,West Bengal,Burdwan,500000.0
15373,1970,West Bengal,Burdwan,456200.0
15374,1971,West Bengal,Burdwan,470000.0
15375,1972,West Bengal,Burdwan,479600.0
15376,1973,West Bengal,Burdwan,489300.0
15377,1974,West Bengal,Burdwan,481500.0
15378,1975,West Bengal,Burdwan,487300.0
15379,1976,West Bengal,Burdwan,472600.0
15380,1977,West Bengal,Burdwan,495800.0
15381,1978,West Bengal,Burdwan,496200.0
15382,1979,West Bengal,Burdwan,463100.0
15383,1980,West Bengal,Burdwan,471100.0
15384,1981,West Bengal,Burdwan,494300.0
15385,1982,West Bengal,Burdwan,449600.0
15386,1983,West Bengal,Burdwan,467900.0
15387,1984,West Bengal,Burdwan,485600.0
15388,1985,West Bengal,Burdwan,480800.0
15389,1986,West Bengal,Burdwan,460800.0
15390,1987,West Bengal,Burdwan,450000.0
15391,1988,West Bengal,Burdwan,448300.0
15392,1989,West Bengal,Burdwan,-1000.0
15393,1990,West Bengal,Burdwan,459250.0
15394,1991,West Bengal,Burdwan,-2000.0
15395,1992,West Bengal,Burdwan,-2000.0
15396,1993,West Bengal,Burdwan,-2000.0
15397,1994,West Bengal,Burdwan,472900.0
15398,1995,West Bengal,Burdwan,464690.0
15399,1996,West Bengal,Burdwan,472100.0
15400,1997,West Bengal,Burdwan,474670.0
15401,1998,West Bengal,Burdwan,465330.0
15402,1999,West Bengal,Burdwan,455750.0
15403,2000,West Bengal,Burdwan,476490.0
15404,2001,West Bengal,Burdwan,471960.0
15405,2002,West Bengal,Burdwan,468760.0
15406,2003,West Bengal,Burdwan,465630.0
15407,2004,West Bengal,Burdwan,456800.0
15408,2005,West Bengal,Burdwan,453940.0
15409,2006,West Bengal,Burdwan,457510.0
15410,2007,West Bengal,Burdwan,451040.0
15411,2008,West Bengal,Burdwan,451400.0
15412,2009,West Bengal,Burdwan,453110.0
15413,2010,West Bengal,Burdwan,451460.0
15414,2011,West Bengal,Burdwan,450970.0
15415,2012,West Bengal,Burdwan,451880.0
15416,2013,West Bengal,Burdwan,452790.0
15417,2014,West Bengal,Burdwan,454380.0
15418,2015,West Bengal,Burdwan,456370.0
15419,2016,West Bengal,Burdwan,454300.0
15420,2017,West Bengal,Burdwan,455080.0
15421,2018,West Bengal,Burdwan,455060.0
15422,2019,West Bengal,Burdwan,455110.0
15423,2020,West Bengal,Burdwan,454260.0
15424,1966,West Bengal,Birbhum,353700.0
15425,1967,West Bengal,Birbhum,355700.0
15426,1968,West Bengal,Birbhum,355700.0
15427,1969,West Bengal,Birbhum,355700.0
15428,1970,West Bengal,Birbhum,340800.0
15429,1971,West Bengal,Birbhum,344000.0
15430,1972,West Bengal,Birbhum,334800.0
15431,1973,West Bengal,Birbhum,343100.0
15432,1974,West Bengal,Birbhum,338900.0
15433,1975,West Bengal,Birbhum,338100.0
15434,1976,West Bengal,Birbhum,336000.0
15435,1977,West Bengal,Birbhum,351000.0
15436,1978,West Bengal,Birbhum,350000.0
15437,1979,West Bengal,Birbhum,335900.0
15438,1980,West Bengal,Birbhum,341900.0
15439,1981,West Bengal,Birbhum,337000.0
15440,1982,West Bengal,Birbhum,332400.0
15441,1983,West Bengal,Birbhum,334800.0
15442,1984,West Bengal,Birbhum,336200.0
15443,1985,West Bengal,Birbhum,336100.0
15444,1986,West Bengal,Birbhum,317900.0
15445,1987,West Bengal,Birbhum,320000.0
15446,1988,West Bengal,Birbhum,317400.0
15447,1989,West Bengal,Birbhum,-1000.0
15448,1990,West Bengal,Birbhum,343390.0
15449,1991,West Bengal,Birbhum,-1000.0
15450,1992,West Bengal,Birbhum,-1000.0
15451,1993,West Bengal,Birbhum,-1000.0
15452,1994,West Bengal,Birbhum,310000.0
15453,1995,West Bengal,Birbhum,311520.0
15454,1996,West Bengal,Birbhum,316740.0
15455,1997,West Bengal,Birbhum,331110.0
15456,1998,West Bengal,Birbhum,339310.0
15457,1999,West Bengal,Birbhum,330620.0
15458,2000,West Bengal,Birbhum,337530.0
15459,2001,West Bengal,Birbhum,320320.0
15460,2002,West Bengal,Birbhum,326850.0
15461,2003,West Bengal,Birbhum,311450.0
15462,2004,West Bengal,Birbhum,320610.0
15463,2005,West Bengal,Birbhum,319960.0
15464,2006,West Bengal,Birbhum,317670.0
15465,2007,West Bengal,Birbhum,318540.0
15466,2008,West Bengal,Birbhum,320080.0
15467,2009,West Bengal,Birbhum,322230.0
15468,2010,West Bengal,Birbhum,319960.0
15469,2011,West Bengal,Birbhum,325390.0
15470,2012,West Bengal,Birbhum,326020.0
15471,2013,West Bengal,Birbhum,327010.0
15472,2014,West Bengal,Birbhum,327330.0
15473,2015,West Bengal,Birbhum,327630.0
15474,2016,West Bengal,Birbhum,327030.0
15475,2017,West Bengal,Birbhum,326530.0
15476,2018,West Bengal,Birbhum,327400.0
15477,2019,West Bengal,Birbhum,327450.0
15478,2020,West Bengal,Birbhum,327630.0
15479,1966,West Bengal,Bankura,323800.0
15480,1967,West Bengal,Bankura,375200.0
15481,1968,West Bengal,Bankura,375200.0
15482,1969,West Bengal,Bankura,375200.0
15483,1970,West Bengal,Bankura,378100.0
15484,1971,West Bengal,Bankura,391700.0
15485,1972,West Bengal,Bankura,387400.0
15486,1973,West Bengal,Bankura,382600.0
15487,1974,West Bengal,Bankura,372400.0
15488,1975,West Bengal,Bankura,376000.0
15489,1976,West Bengal,Bankura,365500.0
15490,1977,West Bengal,Bankura,367200.0
15491,1978,West Bengal,Bankura,356000.0
15492,1979,West Bengal,Bankura,340000.0
15493,1980,West Bengal,Bankura,379500.0
15494,1981,West Bengal,Bankura,363900.0
15495,1982,West Bengal,Bankura,345800.0
15496,1983,West Bengal,Bankura,359600.0
15497,1984,West Bengal,Bankura,374300.0
15498,1985,West Bengal,Bankura,369600.0
15499,1986,West Bengal,Bankura,374200.0
15500,1987,West Bengal,Bankura,372100.0
15501,1988,West Bengal,Bankura,389800.0
15502,1989,West Bengal,Bankura,-1000.0
15503,1990,West Bengal,Bankura,391220.0
15504,1991,West Bengal,Bankura,-1000.0
15505,1992,West Bengal,Bankura,-1000.0
15506,1993,West Bengal,Bankura,-1000.0
15507,1994,West Bengal,Bankura,379200.0
15508,1995,West Bengal,Bankura,365660.0
15509,1996,West Bengal,Bankura,361310.0
15510,1997,West Bengal,Bankura,358280.0
15511,1998,West Bengal,Bankura,332370.0
15512,1999,West Bengal,Bankura,349590.0
15513,2000,West Bengal,Bankura,344070.0
15514,2001,West Bengal,Bankura,383340.0
15515,2002,West Bengal,Bankura,357140.0
15516,2003,West Bengal,Bankura,348130.0
15517,2004,West Bengal,Bankura,338180.0
15518,2005,West Bengal,Bankura,335580.0
15519,2006,West Bengal,Bankura,344660.0
15520,2007,West Bengal,Bankura,345390.0
15521,2008,West Bengal,Bankura,346870.0
15522,2009,West Bengal,Bankura,350150.0
15523,2010,West Bengal,Bankura,264090.0
15524,2011,West Bengal,Bankura,329280.0
15525,2012,West Bengal,Bankura,331190.0
15526,2013,West Bengal,Bankura,336350.0
15527,2014,West Bengal,Bankura,337310.0
15528,2015,West Bengal,Bankura,337770.0
15529,2016,West Bengal,Bankura,338330.0
15530,2017,West Bengal,Bankura,339870.0
15531,2018,West Bengal,Bankura,340380.0
15532,2019,West Bengal,Bankura,340500.0
15533,2020,West Bengal,Bankura,354190.0
15534,1966,West Bengal,Hooghly,224500.0
15535,1967,West Bengal,Hooghly,239900.0
15536,1968,West Bengal,Hooghly,239900.0
15537,1969,West Bengal,Hooghly,239900.0
15538,1970,West Bengal,Hooghly,213600.0
15539,1971,West Bengal,Hooghly,215700.0
15540,1972,West Bengal,Hooghly,217200.0
15541,1973,West Bengal,Hooghly,224600.0
15542,1974,West Bengal,Hooghly,232300.0
15543,1975,West Bengal,Hooghly,229900.0
15544,1976,West Bengal,Hooghly,232400.0
15545,1977,West Bengal,Hooghly,234600.0
15546,1978,West Bengal,Hooghly,234900.0
15547,1979,West Bengal,Hooghly,231600.0
15548,1980,West Bengal,Hooghly,234400.0
15549,1981,West Bengal,Hooghly,234900.0
15550,1982,West Bengal,Hooghly,229200.0
15551,1983,West Bengal,Hooghly,231300.0
15552,1984,West Bengal,Hooghly,227400.0
15553,1985,West Bengal,Hooghly,230300.0
15554,1986,West Bengal,Hooghly,222600.0
15555,1987,West Bengal,Hooghly,220500.0
15556,1988,West Bengal,Hooghly,221300.0
15557,1989,West Bengal,Hooghly,-1000.0
15558,1990,West Bengal,Hooghly,221800.0
15559,1991,West Bengal,Hooghly,-1000.0
15560,1992,West Bengal,Hooghly,-1000.0
15561,1993,West Bengal,Hooghly,-1000.0
15562,1994,West Bengal,Hooghly,229000.0
15563,1995,West Bengal,Hooghly,227840.0
15564,1996,West Bengal,Hooghly,223220.0
15565,1997,West Bengal,Hooghly,227940.0
15566,1998,West Bengal,Hooghly,222630.0
15567,1999,West Bengal,Hooghly,225710.0
15568,2000,West Bengal,Hooghly,230550.0
15569,2001,West Bengal,Hooghly,225910.0
15570,2002,West Bengal,Hooghly,223960.0
15571,2003,West Bengal,Hooghly,225170.0
15572,2004,West Bengal,Hooghly,219730.0
15573,2005,West Bengal,Hooghly,218820.0
15574,2006,West Bengal,Hooghly,220520.0
15575,2007,West Bengal,Hooghly,219910.0
15576,2008,West Bengal,Hooghly,214640.0
15577,2009,West Bengal,Hooghly,214250.0
15578,2010,West Bengal,Hooghly,212410.0
15579,2011,West Bengal,Hooghly,211270.0
15580,2012,West Bengal,Hooghly,212090.0
15581,2013,West Bengal,Hooghly,212580.0
15582,2014,West Bengal,Hooghly,211970.0
15583,2015,West Bengal,Hooghly,211500.0
15584,2016,West Bengal,Hooghly,210850.0
15585,2017,West Bengal,Hooghly,210890.0
15586,2018,West Bengal,Hooghly,210900.0
15587,2019,West Bengal,Hooghly,210940.0
15588,2020,West Bengal,Hooghly,210900.0
15589,1966,West Bengal,Howrah,92200.0
15590,1967,West Bengal,Howrah,93500.0
15591,1968,West Bengal,Howrah,93500.0
15592,1969,West Bengal,Howrah,93500.0
15593,1970,West Bengal,Howrah,77500.0
15594,1971,West Bengal,Howrah,78700.0
15595,1972,West Bengal,Howrah,90600.0
15596,1973,West Bengal,Howrah,88700.0
15597,1974,West Bengal,Howrah,98000.0
15598,1975,West Bengal,Howrah,99700.0
15599,1976,West Bengal,Howrah,96900.0
15600,1977,West Bengal,Howrah,93100.0
15601,1978,West Bengal,Howrah,93900.0
15602,1979,West Bengal,Howrah,95500.0
15603,1980,West Bengal,Howrah,96700.0
15604,1981,West Bengal,Howrah,94500.0
15605,1982,West Bengal,Howrah,92200.0
15606,1983,West Bengal,Howrah,93900.0
15607,1984,West Bengal,Howrah,87900.0
15608,1985,West Bengal,Howrah,93400.0
15609,1986,West Bengal,Howrah,92300.0
15610,1987,West Bengal,Howrah,78300.0
15611,1988,West Bengal,Howrah,84800.0
15612,1989,West Bengal,Howrah,-1000.0
15613,1990,West Bengal,Howrah,84810.0
15614,1991,West Bengal,Howrah,-1000.0
15615,1992,West Bengal,Howrah,-1000.0
15616,1993,West Bengal,Howrah,-1000.0
15617,1994,West Bengal,Howrah,78500.0
15618,1995,West Bengal,Howrah,85600.0
15619,1996,West Bengal,Howrah,77400.0
15620,1997,West Bengal,Howrah,75500.0
15621,1998,West Bengal,Howrah,80750.0
15622,1999,West Bengal,Howrah,88090.0
15623,2000,West Bengal,Howrah,87040.0
15624,2001,West Bengal,Howrah,80140.0
15625,2002,West Bengal,Howrah,83130.0
15626,2003,West Bengal,Howrah,87110.0
15627,2004,West Bengal,Howrah,84900.0
15628,2005,West Bengal,Howrah,81650.0
15629,2006,West Bengal,Howrah,82190.0
15630,2007,West Bengal,Howrah,80730.0
15631,2008,West Bengal,Howrah,79660.0
15632,2009,West Bengal,Howrah,80220.0
15633,2010,West Bengal,Howrah,79410.0
15634,2011,West Bengal,Howrah,82790.0
15635,2012,West Bengal,Howrah,82820.0
