,Year,State Name,Dist Name,Total_Irrigation(1000 ha)
7800,2011,Rajasthan,Barmer,1.83325
7801,2012,Rajasthan,Barmer,2.4043
7802,2013,Rajasthan,Barmer,2.4226
7803,2014,Rajasthan,Barmer,2.9997
7804,2015,Rajasthan,Barmer,2.6576999999999997
7805,2016,Rajasthan,Barmer,3.6789500000000004
7806,2017,Rajasthan,Barmer,3.5721
7807,2018,Rajasthan,Barmer,3.9476499999999994
7808,2019,Rajasthan,Barmer,4.69055
7809,2020,Rajasthan,Barmer,4.481250000000001
7810,1966,Rajasthan,Bharatpur,6.737499999999999
7811,1967,Rajasthan,Bharatpur,9.3605
7812,1968,Rajasthan,Bharatpur,6.4449999999999985
7813,1969,Rajasthan,Bharatpur,9.236
7814,1970,Rajasthan,Bharatpur,7.080499999999998
7815,1971,Rajasthan,Bharatpur,7.935
7816,1972,Rajasthan,Bharatpur,8.489500000000001
7817,1973,Rajasthan,Bharatpur,6.702500000000001
7818,1974,Rajasthan,Bharatpur,6.669999999999999
7819,1975,Rajasthan,Bharatpur,6.446000000000001
7820,1976,Rajasthan,Bharatpur,2.4865
7821,1977,Rajasthan,Bharatpur,6.016999999999999
7822,1978,Rajasthan,Bharatpur,6.847999999999997
7823,1979,Rajasthan,Bharatpur,10.4515
7824,1980,Rajasthan,Bharatpur,7.206
7825,1981,Rajasthan,Bharatpur,7.215000000000001
7826,1982,Rajasthan,Bharatpur,8.200999999999999
7827,1983,Rajasthan,Bharatpur,6.642
7828,1984,Rajasthan,Bharatpur,6.287
7829,1985,Rajasthan,Bharatpur,6.9335
7830,1986,Rajasthan,Bharatpur,8.6735
7831,1987,Rajasthan,Bharatpur,8.062999999999999
7832,1988,Rajasthan,Bharatpur,7.492999999999998
7833,1989,Rajasthan,Bharatpur,6.5185
7834,1990,Rajasthan,Bharatpur,6.1225000000000005
7835,1991,Rajasthan,Bharatpur,6.3305
7836,1992,Rajasthan,Bharatpur,6.7645
7837,1993,Rajasthan,Bharatpur,7.647999999999998
7838,1994,Rajasthan,Bharatpur,8.567999999999996
7839,1995,Rajasthan,Bharatpur,7.7887
7840,1996,Rajasthan,Bharatpur,8.10435
7841,1997,Rajasthan,Bharatpur,9.1712
7842,1998,Rajasthan,Bharatpur,10.991200000000003
7843,1999,Rajasthan,Bharatpur,11.0603
7844,2000,Rajasthan,Bharatpur,11.62875
7845,2001,Rajasthan,Bharatpur,10.80315
7846,2002,Rajasthan,Bharatpur,10.68995
7847,2003,Rajasthan,Bharatpur,10.67495
7848,2004,Rajasthan,Bharatpur,8.6056
7849,2005,Rajasthan,Bharatpur,9.365799999999997
7850,2006,Rajasthan,Bharatpur,10.784399999999996
7851,2007,Rajasthan,Bharatpur,11.672800000000002
7852,2008,Rajasthan,Bharatpur,10.35085
7853,2009,Rajasthan,Bharatpur,12.08375
7854,2010,Rajasthan,Bharatpur,11.933699999999998
7855,2011,Rajasthan,Bharatpur,11.894900000000002
7856,2012,Rajasthan,Bharatpur,10.69855
7857,2013,Rajasthan,Bharatpur,11.8105
7858,2014,Rajasthan,Bharatpur,12.9165
7859,2015,Rajasthan,Bharatpur,10.938799999999999
7860,2016,Rajasthan,Bharatpur,12.903199999999998
7861,2017,Rajasthan,Bharatpur,12.389149999999999
7862,2018,Rajasthan,Bharatpur,11.615549999999999
7863,2019,Rajasthan,Bharatpur,10.4963
7864,2020,Rajasthan,Bharatpur,10.965399999999999
7865,1966,Rajasthan,Bhilwara,7.787000000000001
7866,1967,Rajasthan,Bhilwara,6.124
7867,1968,Rajasthan,Bhilwara,9.2945
7868,1969,Rajasthan,Bhilwara,8.273499999999997
7869,1970,Rajasthan,Bhilwara,8.291
7870,1971,Rajasthan,Bhilwara,7.226999999999999
7871,1972,Rajasthan,Bhilwara,8.031
7872,1973,Rajasthan,Bhilwara,8.235
7873,1974,Rajasthan,Bhilwara,9.970999999999998
7874,1975,Rajasthan,Bhilwara,8.227
7875,1976,Rajasthan,Bhilwara,8.955499999999999
7876,1977,Rajasthan,Bhilwara,9.110499999999998
7877,1978,Rajasthan,Bhilwara,8.88
7878,1979,Rajasthan,Bhilwara,11.890500000000001
7879,1980,Rajasthan,Bhilwara,8.7835
7880,1981,Rajasthan,Bhilwara,6.349500000000001
7881,1982,Rajasthan,Bhilwara,11.9035
7882,1983,Rajasthan,Bhilwara,9.742
7883,1984,Rajasthan,Bhilwara,7.614999999999999
7884,1985,Rajasthan,Bhilwara,6.9235
7885,1986,Rajasthan,Bhilwara,9.498999999999999
7886,1987,Rajasthan,Bhilwara,5.7835
7887,1988,Rajasthan,Bhilwara,6.653999999999999
7888,1989,Rajasthan,Bhilwara,7.2654999999999985
7889,1990,Rajasthan,Bhilwara,7.527500000000001
7890,1991,Rajasthan,Bhilwara,8.851000000000003
7891,1992,Rajasthan,Bhilwara,9.604499999999998
7892,1993,Rajasthan,Bhilwara,7.447999999999998
7893,1994,Rajasthan,Bhilwara,10.010000000000002
7894,1995,Rajasthan,Bhilwara,10.33575
7895,1996,Rajasthan,Bhilwara,11.071349999999999
7896,1997,Rajasthan,Bhilwara,10.405949999999999
7897,1998,Rajasthan,Bhilwara,8.30905
7898,1999,Rajasthan,Bhilwara,6.512950000000001
7899,2000,Rajasthan,Bhilwara,5.6529
7900,2001,Rajasthan,Bhilwara,8.1324
7901,2002,Rajasthan,Bhilwara,2.7049
7902,2003,Rajasthan,Bhilwara,4.087649999999999
7903,2004,Rajasthan,Bhilwara,7.355599999999998
7904,2005,Rajasthan,Bhilwara,5.725350000000001
7905,2006,Rajasthan,Bhilwara,9.11775
7906,2007,Rajasthan,Bhilwara,6.956799999999999
7907,2008,Rajasthan,Bhilwara,4.944999999999999
7908,2009,Rajasthan,Bhilwara,3.585000000000001
7909,2010,Rajasthan,Bhilwara,8.8568
7910,2011,Rajasthan,Bhilwara,9.0757
7911,2012,Rajasthan,Bhilwara,9.72075
7912,2013,Rajasthan,Bhilwara,9.55325
7913,2014,Rajasthan,Bhilwara,10.664049999999998
7914,2015,Rajasthan,Bhilwara,9.7899
7915,2016,Rajasthan,Bhilwara,12.2994
7916,2017,Rajasthan,Bhilwara,11.30665
7917,2018,Rajasthan,Bhilwara,11.03005
7918,2019,Rajasthan,Bhilwara,14.255349999999996
7919,2020,Rajasthan,Bhilwara,16.84845
7920,1966,Rajasthan,Bikaner,0.0005
7921,1967,Rajasthan,Bikaner,0.0105
7922,1968,Rajasthan,Bikaner,0.006500000000000001
7923,1969,Rajasthan,Bikaner,0.007000000000000001
7924,1970,Rajasthan,Bikaner,0.0245
7925,1971,Rajasthan,Bikaner,0.053000000000000005
7926,1972,Rajasthan,Bikaner,0.0875
7927,1973,Rajasthan,Bikaner,0.22600000000000003
7928,1974,Rajasthan,Bikaner,0.31850000000000006
7929,1975,Rajasthan,Bikaner,0.643
7930,1976,Rajasthan,Bikaner,0.5535
7931,1977,Rajasthan,Bikaner,0.6369999999999999
7932,1978,Rajasthan,Bikaner,0.9329999999999998
7933,1979,Rajasthan,Bikaner,1.511
7934,1980,Rajasthan,Bikaner,1.687
7935,1981,Rajasthan,Bikaner,2.1704999999999997
7936,1982,Rajasthan,Bikaner,2.5385
7937,1983,Rajasthan,Bikaner,2.7405
7938,1984,Rajasthan,Bikaner,2.407
7939,1985,Rajasthan,Bikaner,2.9965
7940,1986,Rajasthan,Bikaner,4.246
7941,1987,Rajasthan,Bikaner,3.2024999999999997
7942,1988,Rajasthan,Bikaner,5.150499999999999
7943,1989,Rajasthan,Bikaner,5.366999999999999
7944,1990,Rajasthan,Bikaner,5.525499999999999
7945,1991,Rajasthan,Bikaner,5.8005
7946,1992,Rajasthan,Bikaner,6.5409999999999995
7947,1993,Rajasthan,Bikaner,6.669499999999999
7948,1994,Rajasthan,Bikaner,7.362
7949,1995,Rajasthan,Bikaner,9.516
7950,1996,Rajasthan,Bikaner,10.596349999999997
7951,1997,Rajasthan,Bikaner,10.9504
7952,1998,Rajasthan,Bikaner,11.9041
7953,1999,Rajasthan,Bikaner,14.078
7954,2000,Rajasthan,Bikaner,12.970850000000002
7955,2001,Rajasthan,Bikaner,14.899200000000002
7956,2002,Rajasthan,Bikaner,10.942150000000002
7957,2003,Rajasthan,Bikaner,14.676599999999999
7958,2004,Rajasthan,Bikaner,13.283100000000001
7959,2005,Rajasthan,Bikaner,18.4099
7960,2006,Rajasthan,Bikaner,18.875
7961,2007,Rajasthan,Bikaner,22.861600000000003
7962,2008,Rajasthan,Bikaner,25.85465
7963,2009,Rajasthan,Bikaner,20.77245
7964,2010,Rajasthan,Bikaner,28.298000000000002
7965,2011,Rajasthan,Bikaner,31.391550000000002
7966,2012,Rajasthan,Bikaner,15.1804
7967,2013,Rajasthan,Bikaner,18.136249999999997
7968,2014,Rajasthan,Bikaner,20.371499999999997
7969,2015,Rajasthan,Bikaner,19.7324
7970,2016,Rajasthan,Bikaner,45.2811
7971,2017,Rajasthan,Bikaner,49.38865
7972,2018,Rajasthan,Bikaner,50.4721
7973,2019,Rajasthan,Bikaner,50.762550000000005
7974,2020,Rajasthan,Bikaner,64.66489999999999
7975,1966,Rajasthan,Bundi,4.074
7976,1967,Rajasthan,Bundi,4.643999999999998
7977,1968,Rajasthan,Bundi,6.628999999999998
7978,1969,Rajasthan,Bundi,6.2924999999999995
7979,1970,Rajasthan,Bundi,6.033999999999999
7980,1971,Rajasthan,Bundi,6.043999999999999
7981,1972,Rajasthan,Bundi,7.048000000000002
7982,1973,Rajasthan,Bundi,6.165000000000001
7983,1974,Rajasthan,Bundi,6.039
7984,1975,Rajasthan,Bundi,5.780499999999999
7985,1976,Rajasthan,Bundi,5.6049999999999995
7986,1977,Rajasthan,Bundi,5.9205
7987,1978,Rajasthan,Bundi,6.837999999999999
7988,1979,Rajasthan,Bundi,7.6834999999999996
7989,1980,Rajasthan,Bundi,7.595999999999998
7990,1981,Rajasthan,Bundi,7.175999999999999
7991,1982,Rajasthan,Bundi,7.327499999999999
7992,1983,Rajasthan,Bundi,7.7505
7993,1984,Rajasthan,Bundi,7.136999999999999
7994,1985,Rajasthan,Bundi,7.830499999999999
7995,1986,Rajasthan,Bundi,8.559000000000001
7996,1987,Rajasthan,Bundi,7.260999999999998
7997,1988,Rajasthan,Bundi,7.470000000000001
7998,1989,Rajasthan,Bundi,7.674000000000001
7999,1990,Rajasthan,Bundi,5.9015
8000,1991,Rajasthan,Bundi,5.832
8001,1992,Rajasthan,Bundi,7.2635000000000005
8002,1993,Rajasthan,Bundi,7.008500000000001
8003,1994,Rajasthan,Bundi,8.16
8004,1995,Rajasthan,Bundi,8.635799999999998
8005,1996,Rajasthan,Bundi,8.60155
8006,1997,Rajasthan,Bundi,8.889500000000002
8007,1998,Rajasthan,Bundi,9.989250000000002
8008,1999,Rajasthan,Bundi,10.2013
8009,2000,Rajasthan,Bundi,8.996350000000003
8010,2001,Rajasthan,Bundi,9.177649999999996
8011,2002,Rajasthan,Bundi,5.154749999999999
8012,2003,Rajasthan,Bundi,6.864500000000001
8013,2004,Rajasthan,Bundi,5.3168
8014,2005,Rajasthan,Bundi,6.32725
8015,2006,Rajasthan,Bundi,7.274800000000002
8016,2007,Rajasthan,Bundi,8.930100000000003
8017,2008,Rajasthan,Bundi,8.3858
8018,2009,Rajasthan,Bundi,8.43515
8019,2010,Rajasthan,Bundi,10.7546
8020,2011,Rajasthan,Bundi,10.58535
8021,2012,Rajasthan,Bundi,9.0352
8022,2013,Rajasthan,Bundi,9.821349999999999
8023,2014,Rajasthan,Bundi,10.6807
8024,2015,Rajasthan,Bundi,9.027600000000001
8025,2016,Rajasthan,Bundi,14.709650000000002
8026,2017,Rajasthan,Bundi,15.454799999999995
8027,2018,Rajasthan,Bundi,12.9331
8028,2019,Rajasthan,Bundi,14.659899999999999
8029,2020,Rajasthan,Bundi,18.297949999999997
8030,1966,Rajasthan,Chittorgarh,4.004
8031,1967,Rajasthan,Chittorgarh,3.4560000000000004
8032,1968,Rajasthan,Chittorgarh,6.169999999999999
8033,1969,Rajasthan,Chittorgarh,5.0855
8034,1970,Rajasthan,Chittorgarh,3.7415000000000007
8035,1971,Rajasthan,Chittorgarh,4.731499999999999
8036,1972,Rajasthan,Chittorgarh,6.1285
8037,1973,Rajasthan,Chittorgarh,4.988
8038,1974,Rajasthan,Chittorgarh,7.702499999999999
8039,1975,Rajasthan,Chittorgarh,4.867
8040,1976,Rajasthan,Chittorgarh,5.544
8041,1977,Rajasthan,Chittorgarh,5.730500000000001
8042,1978,Rajasthan,Chittorgarh,6.415000000000001
8043,1979,Rajasthan,Chittorgarh,8.558000000000002
8044,1980,Rajasthan,Chittorgarh,6.1434999999999995
8045,1981,Rajasthan,Chittorgarh,5.154
8046,1982,Rajasthan,Chittorgarh,7.041000000000001
8047,1983,Rajasthan,Chittorgarh,5.6915000000000004
8048,1984,Rajasthan,Chittorgarh,5.250500000000001
8049,1985,Rajasthan,Chittorgarh,7.556
8050,1986,Rajasthan,Chittorgarh,8.879999999999999
8051,1987,Rajasthan,Chittorgarh,5.056
8052,1988,Rajasthan,Chittorgarh,5.109499999999999
8053,1989,Rajasthan,Chittorgarh,5.533999999999999
8054,1990,Rajasthan,Chittorgarh,4.1450000000000005
8055,1991,Rajasthan,Chittorgarh,5.814000000000001
8056,1992,Rajasthan,Chittorgarh,7.7585
8057,1993,Rajasthan,Chittorgarh,6.114999999999999
8058,1994,Rajasthan,Chittorgarh,6.635499999999999
8059,1995,Rajasthan,Chittorgarh,6.785900000000001
8060,1996,Rajasthan,Chittorgarh,7.474349999999999
8061,1997,Rajasthan,Chittorgarh,6.731999999999999
8062,1998,Rajasthan,Chittorgarh,5.371449999999999
8063,1999,Rajasthan,Chittorgarh,6.184150000000001
8064,2000,Rajasthan,Chittorgarh,3.915350000000001
8065,2001,Rajasthan,Chittorgarh,5.453649999999999
8066,2002,Rajasthan,Chittorgarh,2.162
8067,2003,Rajasthan,Chittorgarh,4.1004499999999995
8068,2004,Rajasthan,Chittorgarh,6.296649999999999
8069,2005,Rajasthan,Chittorgarh,6.464949999999999
8070,2006,Rajasthan,Chittorgarh,9.0812
8071,2007,Rajasthan,Chittorgarh,8.01295
8072,2008,Rajasthan,Chittorgarh,6.691450000000001
8073,2009,Rajasthan,Chittorgarh,5.719949999999999
8074,2010,Rajasthan,Chittorgarh,7.8961
8075,2011,Rajasthan,Chittorgarh,8.9019
8076,2012,Rajasthan,Chittorgarh,8.080549999999999
8077,2013,Rajasthan,Chittorgarh,8.7531
8078,2014,Rajasthan,Chittorgarh,9.96635
8079,2015,Rajasthan,Chittorgarh,8.01085
8080,2016,Rajasthan,Chittorgarh,11.832599999999998
8081,2017,Rajasthan,Chittorgarh,12.768200000000004
8082,2018,Rajasthan,Chittorgarh,13.983550000000003
8083,2019,Rajasthan,Chittorgarh,17.170799999999996
8084,2020,Rajasthan,Chittorgarh,23.351550000000003
8085,1966,Rajasthan,Churu,0.005
8086,1967,Rajasthan,Churu,0.011
8087,1968,Rajasthan,Churu,0.015500000000000003
8088,1969,Rajasthan,Churu,0.021
8089,1970,Rajasthan,Churu,0.02
8090,1971,Rajasthan,Churu,0.025500000000000002
8091,1972,Rajasthan,Churu,0.026000000000000002
8092,1973,Rajasthan,Churu,0.031
8093,1974,Rajasthan,Churu,0.051500000000000004
8094,1975,Rajasthan,Churu,0.034999999999999996
8095,1976,Rajasthan,Churu,0.031
8096,1977,Rajasthan,Churu,0.0305
8097,1978,Rajasthan,Churu,0.03
8098,1979,Rajasthan,Churu,0.040499999999999994
8099,1980,Rajasthan,Churu,0.056499999999999995
8100,1981,Rajasthan,Churu,0.0665
8101,1982,Rajasthan,Churu,0.0765
8102,1983,Rajasthan,Churu,0.05049999999999999
8103,1984,Rajasthan,Churu,0.0465
8104,1985,Rajasthan,Churu,0.06949999999999999
8105,1986,Rajasthan,Churu,0.088
8106,1987,Rajasthan,Churu,0.0885
8107,1988,Rajasthan,Churu,0.079
8108,1989,Rajasthan,Churu,0.095
8109,1990,Rajasthan,Churu,0.052000000000000005
8110,1991,Rajasthan,Churu,0.13149999999999995
8111,1992,Rajasthan,Churu,0.15449999999999994
8112,1993,Rajasthan,Churu,0.296
8113,1994,Rajasthan,Churu,0.3205
8114,1995,Rajasthan,Churu,0.4614
8115,1996,Rajasthan,Churu,0.92275
8116,1997,Rajasthan,Churu,1.5550000000000002
8117,1998,Rajasthan,Churu,2.2429999999999994
8118,1999,Rajasthan,Churu,3.05385
8119,2000,Rajasthan,Churu,2.2844999999999995
8120,2001,Rajasthan,Churu,1.8686500000000001
8121,2002,Rajasthan,Churu,1.95
8122,2003,Rajasthan,Churu,2.0718499999999995
8123,2004,Rajasthan,Churu,2.6524500000000004
8124,2005,Rajasthan,Churu,3.8142000000000005
8125,2006,Rajasthan,Churu,3.63895
8126,2007,Rajasthan,Churu,4.5341499999999995
8127,2008,Rajasthan,Churu,4.4
8128,2009,Rajasthan,Churu,5.01445
8129,2010,Rajasthan,Churu,5.533600000000001
8130,2011,Rajasthan,Churu,6.1655500000000005
8131,2012,Rajasthan,Churu,4.03505
8132,2013,Rajasthan,Churu,4.5428999999999995
8133,2014,Rajasthan,Churu,5.1049500000000005
8134,2015,Rajasthan,Churu,4.806849999999999
8135,2016,Rajasthan,Churu,10.36955
8136,2017,Rajasthan,Churu,11.88625
8137,2018,Rajasthan,Churu,12.148399999999999
8138,2019,Rajasthan,Churu,13.099950000000002
8139,2020,Rajasthan,Churu,15.6506
8140,1966,Rajasthan,Dungarpur,0.6695
8141,1967,Rajasthan,Dungarpur,0.6815
8142,1968,Rajasthan,Dungarpur,1.1035000000000001
8143,1969,Rajasthan,Dungarpur,0.7189999999999999
8144,1970,Rajasthan,Dungarpur,0.7585
8145,1971,Rajasthan,Dungarpur,0.6875000000000001
8146,1972,Rajasthan,Dungarpur,0.8555000000000001
8147,1973,Rajasthan,Dungarpur,0.7409999999999999
8148,1974,Rajasthan,Dungarpur,1.0160000000000005
8149,1975,Rajasthan,Dungarpur,0.817
8150,1976,Rajasthan,Dungarpur,0.8564999999999999
8151,1977,Rajasthan,Dungarpur,0.8620000000000001
8152,1978,Rajasthan,Dungarpur,1.0175
8153,1979,Rajasthan,Dungarpur,0.9755
8154,1980,Rajasthan,Dungarpur,0.9295
8155,1981,Rajasthan,Dungarpur,0.9600000000000003
8156,1982,Rajasthan,Dungarpur,1.0379999999999998
8157,1983,Rajasthan,Dungarpur,1.142
8158,1984,Rajasthan,Dungarpur,1.163
8159,1985,Rajasthan,Dungarpur,0.7439999999999999
8160,1986,Rajasthan,Dungarpur,1.1335
8161,1987,Rajasthan,Dungarpur,1.062
8162,1988,Rajasthan,Dungarpur,1.2314999999999998
8163,1989,Rajasthan,Dungarpur,1.185
8164,1990,Rajasthan,Dungarpur,1.1445000000000003
8165,1991,Rajasthan,Dungarpur,1.375
8166,1992,Rajasthan,Dungarpur,1.4695
8167,1993,Rajasthan,Dungarpur,1.591
8168,1994,Rajasthan,Dungarpur,1.6059999999999999
8169,1995,Rajasthan,Dungarpur,1.60195
8170,1996,Rajasthan,Dungarpur,1.9061499999999996
8171,1997,Rajasthan,Dungarpur,1.9384000000000001
8172,1998,Rajasthan,Dungarpur,1.9408
8173,1999,Rajasthan,Dungarpur,1.28145
8174,2000,Rajasthan,Dungarpur,0.72325
8175,2001,Rajasthan,Dungarpur,1.47385
8176,2002,Rajasthan,Dungarpur,0.6877
8177,2003,Rajasthan,Dungarpur,1.85845
8178,2004,Rajasthan,Dungarpur,2.1282500000000004
8179,2005,Rajasthan,Dungarpur,1.921300000000001
8180,2006,Rajasthan,Dungarpur,2.1515
8181,2007,Rajasthan,Dungarpur,2.2232999999999996
8182,2008,Rajasthan,Dungarpur,0.9948500000000001
8183,2009,Rajasthan,Dungarpur,1.9153999999999995
8184,2010,Rajasthan,Dungarpur,1.9353500000000003
8185,2011,Rajasthan,Dungarpur,2.4178500000000005
8186,2012,Rajasthan,Dungarpur,2.2876000000000003
8187,2013,Rajasthan,Dungarpur,2.3769
8188,2014,Rajasthan,Dungarpur,2.3215
8189,2015,Rajasthan,Dungarpur,2.257
8190,2016,Rajasthan,Dungarpur,2.5134000000000003
8191,2017,Rajasthan,Dungarpur,2.5223499999999994
8192,2018,Rajasthan,Dungarpur,2.4490500000000006
8193,2019,Rajasthan,Dungarpur,3.1798499999999996
8194,2020,Rajasthan,Dungarpur,3.1639000000000004
8195,1966,Rajasthan,Ganganagar,31.521500000000003
8196,1967,Rajasthan,Ganganagar,33.622499999999995
8197,1968,Rajasthan,Ganganagar,34.05500000000001
8198,1969,Rajasthan,Ganganagar,37.98650000000001
8199,1970,Rajasthan,Ganganagar,38.620000000000005
8200,1971,Rajasthan,Ganganagar,36.1555
8201,1972,Rajasthan,Ganganagar,36.709
8202,1973,Rajasthan,Ganganagar,39.286500000000004
8203,1974,Rajasthan,Ganganagar,44.019000000000005
8204,1975,Rajasthan,Ganganagar,50.2175
8205,1976,Rajasthan,Ganganagar,44.953
8206,1977,Rajasthan,Ganganagar,43.282000000000004
8207,1978,Rajasthan,Ganganagar,50.04799999999999
8208,1979,Rajasthan,Ganganagar,52.7995
8209,1980,Rajasthan,Ganganagar,51.525999999999996
8210,1981,Rajasthan,Ganganagar,55.65899999999999
8211,1982,Rajasthan,Ganganagar,51.9145
8212,1983,Rajasthan,Ganganagar,50.71849999999999
8213,1984,Rajasthan,Ganganagar,40.384
8214,1985,Rajasthan,Ganganagar,41.658
8215,1986,Rajasthan,Ganganagar,52.67700000000001
8216,1987,Rajasthan,Ganganagar,39.366499999999995
8217,1988,Rajasthan,Ganganagar,50.538
8218,1989,Rajasthan,Ganganagar,48.4705
8219,1990,Rajasthan,Ganganagar,45.44349999999999
8220,1991,Rajasthan,Ganganagar,41.74849999999999
8221,1992,Rajasthan,Ganganagar,46.3945
8222,1993,Rajasthan,Ganganagar,45.6535
8223,1994,Rajasthan,Ganganagar,47.728
8224,1995,Rajasthan,Ganganagar,55.019899999999986
8225,1996,Rajasthan,Ganganagar,56.86469999999999
8226,1997,Rajasthan,Ganganagar,58.92954999999999
8227,1998,Rajasthan,Ganganagar,60.18215
8228,1999,Rajasthan,Ganganagar,61.74574999999999
8229,2000,Rajasthan,Ganganagar,60.087149999999994
8230,2001,Rajasthan,Ganganagar,58.92875
8231,2002,Rajasthan,Ganganagar,45.7136
8232,2003,Rajasthan,Ganganagar,47.69845
8233,2004,Rajasthan,Ganganagar,40.81215
8234,2005,Rajasthan,Ganganagar,51.054050000000004
8235,2006,Rajasthan,Ganganagar,55.81830000000001
8236,2007,Rajasthan,Ganganagar,66.54324999999999
8237,2008,Rajasthan,Ganganagar,68.46885
8238,2009,Rajasthan,Ganganagar,60.511750000000006
8239,2010,Rajasthan,Ganganagar,64.2531
8240,2011,Rajasthan,Ganganagar,71.1926
8241,2012,Rajasthan,Ganganagar,62.592150000000004
8242,2013,Rajasthan,Ganganagar,69.54294999999999
8243,2014,Rajasthan,Ganganagar,73.9796
8244,2015,Rajasthan,Ganganagar,70.59205
8245,2016,Rajasthan,Ganganagar,85.9559
8246,2017,Rajasthan,Ganganagar,91.6087
8247,2018,Rajasthan,Ganganagar,92.10910000000001
8248,2019,Rajasthan,Ganganagar,92.79109999999999
8249,2020,Rajasthan,Ganganagar,122.83330000000001
8250,1966,Rajasthan,Jaipur,10.495
8251,1967,Rajasthan,Jaipur,9.449
8252,1968,Rajasthan,Jaipur,13.404
8253,1969,Rajasthan,Jaipur,12.1575
8254,1970,Rajasthan,Jaipur,11.300999999999998
8255,1971,Rajasthan,Jaipur,11.83
8256,1972,Rajasthan,Jaipur,14.5565
8257,1973,Rajasthan,Jaipur,12.995499999999998
8258,1974,Rajasthan,Jaipur,17.177500000000002
8259,1975,Rajasthan,Jaipur,14.5365
8260,1976,Rajasthan,Jaipur,14.5475
8261,1977,Rajasthan,Jaipur,15.443000000000001
8262,1978,Rajasthan,Jaipur,16.6705
8263,1979,Rajasthan,Jaipur,22.3245
8264,1980,Rajasthan,Jaipur,21.176000000000005
8265,1981,Rajasthan,Jaipur,22.938
8266,1982,Rajasthan,Jaipur,22.675500000000003
8267,1983,Rajasthan,Jaipur,19.761499999999998
8268,1984,Rajasthan,Jaipur,19.1125
8269,1985,Rajasthan,Jaipur,21.666999999999994
8270,1986,Rajasthan,Jaipur,23.1785
8271,1987,Rajasthan,Jaipur,20.992500000000003
8272,1988,Rajasthan,Jaipur,18.914000000000005
8273,1989,Rajasthan,Jaipur,19.977000000000007
8274,1990,Rajasthan,Jaipur,15.806000000000001
8275,1991,Rajasthan,Jaipur,18.576500000000003
8276,1992,Rajasthan,Jaipur,19.557999999999996
8277,1993,Rajasthan,Jaipur,20.274499999999996
8278,1994,Rajasthan,Jaipur,20.006499999999996
8279,1995,Rajasthan,Jaipur,22.3377
8280,1996,Rajasthan,Jaipur,22.1764
8281,1997,Rajasthan,Jaipur,25.40535
8282,1998,Rajasthan,Jaipur,28.726950000000006
8283,1999,Rajasthan,Jaipur,27.813750000000006
8284,2000,Rajasthan,Jaipur,28.2947
8285,2001,Rajasthan,Jaipur,25.3002
8286,2002,Rajasthan,Jaipur,24.039750000000005
8287,2003,Rajasthan,Jaipur,23.6801
8288,2004,Rajasthan,Jaipur,23.1244
8289,2005,Rajasthan,Jaipur,22.659
8290,2006,Rajasthan,Jaipur,21.437399999999997
8291,2007,Rajasthan,Jaipur,19.90945
8292,2008,Rajasthan,Jaipur,19.98355
8293,2009,Rajasthan,Jaipur,20.4787
8294,2010,Rajasthan,Jaipur,21.5105
8295,2011,Rajasthan,Jaipur,20.93945
8296,2012,Rajasthan,Jaipur,20.186750000000004
8297,2013,Rajasthan,Jaipur,20.1059
8298,2014,Rajasthan,Jaipur,20.459849999999996
8299,2015,Rajasthan,Jaipur,20.145250000000004
8300,2016,Rajasthan,Jaipur,22.15395
8301,2017,Rajasthan,Jaipur,20.1727
8302,2018,Rajasthan,Jaipur,19.874099999999995
8303,2019,Rajasthan,Jaipur,21.0249
8304,2020,Rajasthan,Jaipur,21.638200000000005
8305,1966,Rajasthan,Jaisalmer,0.014000000000000002
8306,1967,Rajasthan,Jaisalmer,0.0175
8307,1968,Rajasthan,Jaisalmer,0.0085
8308,1969,Rajasthan,Jaisalmer,0.007000000000000001
8309,1970,Rajasthan,Jaisalmer,0.0195
8310,1971,Rajasthan,Jaisalmer,0.006500000000000001
8311,1972,Rajasthan,Jaisalmer,0.006
8312,1973,Rajasthan,Jaisalmer,0.0055
8313,1974,Rajasthan,Jaisalmer,0.005
8314,1975,Rajasthan,Jaisalmer,0.002
8315,1976,Rajasthan,Jaisalmer,0.0
8316,1977,Rajasthan,Jaisalmer,0.001
8317,1978,Rajasthan,Jaisalmer,0.001
8318,1979,Rajasthan,Jaisalmer,0.003
8319,1980,Rajasthan,Jaisalmer,0.003
8320,1981,Rajasthan,Jaisalmer,0.003
8321,1982,Rajasthan,Jaisalmer,0.003
8322,1983,Rajasthan,Jaisalmer,0.0015
8323,1984,Rajasthan,Jaisalmer,0.001
8324,1985,Rajasthan,Jaisalmer,0.003
8325,1986,Rajasthan,Jaisalmer,0.0025
8326,1987,Rajasthan,Jaisalmer,0.028500000000000004
8327,1988,Rajasthan,Jaisalmer,0.029500000000000005
8328,1989,Rajasthan,Jaisalmer,0.0215
8329,1990,Rajasthan,Jaisalmer,0.008500000000000008
8330,1991,Rajasthan,Jaisalmer,0.08299999999999999
8331,1992,Rajasthan,Jaisalmer,0.11049999999999996
8332,1993,Rajasthan,Jaisalmer,0.0975
8333,1994,Rajasthan,Jaisalmer,0.15949999999999998
8334,1995,Rajasthan,Jaisalmer,0.4314
8335,1996,Rajasthan,Jaisalmer,0.6406
8336,1997,Rajasthan,Jaisalmer,1.0678999999999998
