,Year,State Name,Dist Name,Total_Area_ha,Total_Yield_t_per_ha
8723,2009,Punjab,Jalandhar,563499.9999999999,3.2837267080745347
8724,2010,Punjab,Jalandhar,528920.0,3.573905316493988
8725,2011,Punjab,Jalandhar,544900.0000000001,3.6269040190860697
8726,2012,Punjab,Jalandhar,562010.0000000001,3.458248073877688
8727,2013,Punjab,Jalandhar,546819.9999999999,3.5734245272667424
8728,2014,Punjab,Jalandhar,545420.0000000001,3.2654468116314024
8729,2015,Punjab,Jalandhar,554130.0000000001,3.5072816848032042
8730,2016,Punjab,Jalandhar,541000.0000000001,3.8389648798521248
8731,2017,Punjab,Jalandhar,535800.0,4.0317655841732
8732,1966,Punjab,Hoshiarpur,338070.0,0.78297394030822
8733,1967,Punjab,Hoshiarpur,348700.0,0.9240034413535991
8734,1968,Punjab,Hoshiarpur,341680.00000000006,0.9567431514867712
8735,1969,Punjab,Hoshiarpur,353810.0,1.0135383397868911
8736,1970,Punjab,Hoshiarpur,367109.99999999994,1.0803301462776822
8737,1971,Punjab,Hoshiarpur,398470.00000000006,1.0966948578312041
8738,1972,Punjab,Hoshiarpur,417510.00000000006,1.2962563770927638
8739,1973,Punjab,Hoshiarpur,410520.00000000006,1.3760596316866411
8740,1974,Punjab,Hoshiarpur,399620.00000000006,1.364546319003053
8741,1975,Punjab,Hoshiarpur,408559.99999999994,1.3699334247111807
8742,1976,Punjab,Hoshiarpur,409399.9999999999,1.2618466047874943
8743,1977,Punjab,Hoshiarpur,415240.0,1.2561410268760236
8744,1978,Punjab,Hoshiarpur,437340.0000000001,1.3579823478300634
8745,1979,Punjab,Hoshiarpur,407510.0,1.477264361610758
8746,1980,Punjab,Hoshiarpur,392609.99999999994,1.455388298820713
8747,1981,Punjab,Hoshiarpur,413170.00000000006,1.595953239586611
8748,1982,Punjab,Hoshiarpur,406499.99999999994,1.495448954489545
8749,1983,Punjab,Hoshiarpur,385919.99999999994,1.7319651741293536
8750,1984,Punjab,Hoshiarpur,401820.00000000006,1.7609875068438599
8751,1985,Punjab,Hoshiarpur,445249.99999999994,1.5263335204941044
8752,1986,Punjab,Hoshiarpur,422279.99999999994,1.8052003410059678
8753,1987,Punjab,Hoshiarpur,421890.0,1.656592950769158
8754,1988,Punjab,Hoshiarpur,438250.0000000001,1.68876212207644
8755,1989,Punjab,Hoshiarpur,386789.9999999999,2.2425605625791785
8756,1990,Punjab,Hoshiarpur,375290.0,2.3472514588718054
8757,1991,Punjab,Hoshiarpur,419080.0,2.0667414336164933
8758,1992,Punjab,Hoshiarpur,360510.0,2.5322459848547894
8759,1993,Punjab,Hoshiarpur,382300.0000000002,2.37300549306827
8760,1994,Punjab,Hoshiarpur,377300.0000000001,2.407898224224754
8761,1995,Punjab,Hoshiarpur,433410.0,2.4230636118225237
8762,1996,Punjab,Hoshiarpur,443850.00000000006,2.5534978033119295
8763,1997,Punjab,Hoshiarpur,436870.0,2.3540183578638953
8764,1998,Punjab,Hoshiarpur,495110.00000000006,2.284684211589343
8765,1999,Punjab,Hoshiarpur,456419.99999999994,2.6600280443451214
8766,2000,Punjab,Hoshiarpur,479849.9999999999,2.5382306970928425
8767,2001,Punjab,Hoshiarpur,467310.0,2.6515161242002097
8768,2002,Punjab,Hoshiarpur,451600.0000000001,2.4448627103631524
8769,2003,Punjab,Hoshiarpur,462059.9999999999,2.7099943730251486
8770,2004,Punjab,Hoshiarpur,456530.00000000006,2.692243664162267
8771,2005,Punjab,Hoshiarpur,470420.00000000006,2.6016113260490625
8772,2006,Punjab,Hoshiarpur,458049.9999999999,2.8582032529199877
8773,2007,Punjab,Hoshiarpur,470880.0,2.954701834862384
8774,2008,Punjab,Hoshiarpur,478319.99999999994,2.8789304231476853
8775,2009,Punjab,Hoshiarpur,472030.0,3.011291655191407
8776,2010,Punjab,Hoshiarpur,454680.0,3.3425486056127385
8777,2011,Punjab,Hoshiarpur,475520.0,3.3632654777927318
8778,2012,Punjab,Hoshiarpur,433780.00000000006,3.606275070312139
8779,2013,Punjab,Hoshiarpur,425600.0,3.7128289473684215
8780,2014,Punjab,Hoshiarpur,432109.9999999999,3.2603272314919822
8781,2015,Punjab,Hoshiarpur,417869.9999999999,3.597027783760501
8782,2016,Punjab,Hoshiarpur,424830.0,3.685050490784549
8783,2017,Punjab,Hoshiarpur,411040.0,3.8735159595173214
8784,1966,Punjab,Roopnagar / Ropar,174350.00000000006,0.772010324060797
8785,1967,Punjab,Roopnagar / Ropar,206800.0,0.7408123791102516
8786,1968,Punjab,Roopnagar / Ropar,197869.99999999997,0.7509981300854097
8787,1969,Punjab,Roopnagar / Ropar,195349.99999999997,0.8282569746608652
8788,1970,Punjab,Roopnagar / Ropar,222200.00000000003,1.2826282628262824
8789,1971,Punjab,Roopnagar / Ropar,199760.0,1.2374849819783742
8790,1972,Punjab,Roopnagar / Ropar,205659.99999999994,0.9967908197996695
8791,1973,Punjab,Roopnagar / Ropar,213359.99999999997,1.3910761154855642
8792,1974,Punjab,Roopnagar / Ropar,222320.0,1.3282655631522127
8793,1975,Punjab,Roopnagar / Ropar,221459.99999999988,1.3975435744604
8794,1976,Punjab,Roopnagar / Ropar,214940.0,1.373871778170652
8795,1977,Punjab,Roopnagar / Ropar,235429.99999999994,1.4114598819181923
8796,1978,Punjab,Roopnagar / Ropar,210110.00000000006,1.7914425776973963
8797,1979,Punjab,Roopnagar / Ropar,209160.0,1.7273857334098297
8798,1980,Punjab,Roopnagar / Ropar,213210.00000000003,1.6411050138361238
8799,1981,Punjab,Roopnagar / Ropar,207320.0,1.6848350376229984
8800,1982,Punjab,Roopnagar / Ropar,193769.99999999997,2.0008257212158753
8801,1983,Punjab,Roopnagar / Ropar,197480.00000000006,2.142495442576463
8802,1984,Punjab,Roopnagar / Ropar,196310.0,2.301461973409404
8803,1985,Punjab,Roopnagar / Ropar,197080.0,2.4492591840876803
8804,1986,Punjab,Roopnagar / Ropar,207480.0,2.279255831887411
8805,1987,Punjab,Roopnagar / Ropar,200680.0,2.1078333665537174
8806,1988,Punjab,Roopnagar / Ropar,209580.0,2.0832140471419027
8807,1989,Punjab,Roopnagar / Ropar,185690.0,2.55210296731111
8808,1990,Punjab,Roopnagar / Ropar,184530.0,2.675987644285482
8809,1991,Punjab,Roopnagar / Ropar,245170.0,2.2763796549333115
8810,1992,Punjab,Roopnagar / Ropar,185849.99999999997,2.871132633844498
8811,1993,Punjab,Roopnagar / Ropar,194119.99999999994,2.8425716051926653
8812,1994,Punjab,Roopnagar / Ropar,187830.0,2.838204759623063
8813,1995,Punjab,Roopnagar / Ropar,193700.0,2.7676819824470824
8814,1996,Punjab,Roopnagar / Ropar,202529.99999999997,2.819829161111934
8815,1997,Punjab,Roopnagar / Ropar,189679.99999999997,2.8642977646562637
8816,1998,Punjab,Roopnagar / Ropar,230910.0,2.4771556017495993
8817,1999,Punjab,Roopnagar / Ropar,215099.99999999994,2.9251510925151094
8818,2000,Punjab,Roopnagar / Ropar,218150.0,2.774237909695164
8819,2001,Punjab,Roopnagar / Ropar,218589.99999999997,2.903609497232262
8820,2002,Punjab,Roopnagar / Ropar,198139.99999999997,2.7450287675381055
8821,2003,Punjab,Roopnagar / Ropar,224250.00000000003,2.6131549609810483
8822,2004,Punjab,Roopnagar / Ropar,227120.00000000006,2.544029587883058
8823,2005,Punjab,Roopnagar / Ropar,197109.99999999997,2.9724519303941968
8824,2006,Punjab,Roopnagar / Ropar,193960.0,3.068931738502784
8825,2007,Punjab,Roopnagar / Ropar,197769.99999999997,3.2762805278859286
8826,2008,Punjab,Roopnagar / Ropar,200819.99999999997,3.0303256647744257
8827,2009,Punjab,Roopnagar / Ropar,199570.0,3.375006263466453
8828,2010,Punjab,Roopnagar / Ropar,206829.99999999994,3.303679350190979
8829,2011,Punjab,Roopnagar / Ropar,215270.0,3.337668973846797
8830,2012,Punjab,Roopnagar / Ropar,212880.00000000003,3.390642615558061
8831,2013,Punjab,Roopnagar / Ropar,205780.00000000003,3.4767713091651267
8832,2014,Punjab,Roopnagar / Ropar,199109.99999999997,3.2518708251720154
8833,2015,Punjab,Roopnagar / Ropar,189850.00000000003,3.824018962338688
8834,2016,Punjab,Roopnagar / Ropar,196910.0,4.0462647910212794
8835,2017,Punjab,Roopnagar / Ropar,199470.00000000003,4.058505038351631
8836,1966,Punjab,Ludhiana,506760.00000000006,1.570960612518746
8837,1967,Punjab,Ludhiana,532510.0,1.8125481211620438
8838,1968,Punjab,Ludhiana,569289.9999999999,1.7161727766164876
8839,1969,Punjab,Ludhiana,557000.0,1.884739676840215
8840,1970,Punjab,Ludhiana,547970.0,2.0110589995802686
8841,1971,Punjab,Ludhiana,581160.0,2.002030421914791
8842,1972,Punjab,Ludhiana,589730.0,1.911044037101725
8843,1973,Punjab,Ludhiana,590740.0000000001,1.4921962284592203
8844,1974,Punjab,Ludhiana,597229.9999999999,1.9195284898615277
8845,1975,Punjab,Ludhiana,602310.0000000001,1.9348840298185317
8846,1976,Punjab,Ludhiana,590829.9999999999,2.0933263375251774
8847,1977,Punjab,Ludhiana,603780.0000000001,2.2239888701182546
8848,1978,Punjab,Ludhiana,643030.0,2.2684789201125914
8849,1979,Punjab,Ludhiana,601960.0,2.4172702505149846
8850,1980,Punjab,Ludhiana,611099.9999999999,2.3647520864015714
8851,1981,Punjab,Ludhiana,637250.0,2.4706159278148294
8852,1982,Punjab,Ludhiana,612340.0,2.7176078649116504
8853,1983,Punjab,Ludhiana,598209.9999999999,2.765082496113405
8854,1984,Punjab,Ludhiana,605840.0,2.988082662089
8855,1985,Punjab,Ludhiana,607380.0,3.1538740162665877
8856,1986,Punjab,Ludhiana,613720.0,3.065893241217493
8857,1987,Punjab,Ludhiana,607310.0000000001,3.1693863101216837
8858,1988,Punjab,Ludhiana,622840.0,2.9272365294457643
8859,1989,Punjab,Ludhiana,547250.0,3.747099132023755
8860,1990,Punjab,Ludhiana,552969.9999999999,3.7156446100150102
8861,1991,Punjab,Ludhiana,625950.0000000001,3.2862848470325097
8862,1992,Punjab,Ludhiana,576470.0,3.807899803979392
8863,1993,Punjab,Ludhiana,574569.9999999999,3.9145273856971308
8864,1994,Punjab,Ludhiana,594119.9999999999,3.764222715949639
8865,1995,Punjab,Ludhiana,587360.0000000001,3.4532654590029956
8866,1996,Punjab,Ludhiana,596279.9999999999,3.7548299456631127
8867,1997,Punjab,Ludhiana,592900.0000000001,3.6728622027323317
8868,1998,Punjab,Ludhiana,662989.9999999999,3.210455662981344
8869,1999,Punjab,Ludhiana,647139.9999999999,3.654896931112279
8870,2000,Punjab,Ludhiana,646200.0,3.8428040854224705
8871,2001,Punjab,Ludhiana,641320.0,3.7857231959084388
8872,2002,Punjab,Ludhiana,637250.0,3.6997096900745374
8873,2003,Punjab,Ludhiana,648500.0,3.7593677717810317
8874,2004,Punjab,Ludhiana,648020.0,3.9449862658559915
8875,2005,Punjab,Ludhiana,623970.0,4.026796160071798
8876,2006,Punjab,Ludhiana,620330.0,3.857559685973594
8877,2007,Punjab,Ludhiana,657770.0,3.8739681043525853
8878,2008,Punjab,Ludhiana,640469.9999999998,3.77835027401752
8879,2009,Punjab,Ludhiana,647660.0000000001,3.9549763764938386
8880,2010,Punjab,Ludhiana,659179.9999999999,3.8794411238205044
8881,2011,Punjab,Ludhiana,642720.0,4.088810057256659
8882,2012,Punjab,Ludhiana,635020.0,4.0576202324336235
8883,2013,Punjab,Ludhiana,603839.9999999998,4.351367912029678
8884,2014,Punjab,Ludhiana,638430.0,3.7872280437949346
8885,2015,Punjab,Ludhiana,635579.9999999999,3.962711224393468
8886,2016,Punjab,Ludhiana,637420.0000000001,4.20727306956167
8887,2017,Punjab,Ludhiana,597820.0000000001,4.511207386838847
8888,1966,Punjab,Ferozpur,1124680.0,0.8321478109328876
8889,1967,Punjab,Ferozpur,1208930.0000000002,1.0225571373032352
8890,1968,Punjab,Ferozpur,1026770.0000000002,1.1027786164379558
8891,1969,Punjab,Ferozpur,1084620.0000000002,1.1438107355571532
8892,1970,Punjab,Ferozpur,1126380.0,1.1680782684351638
8893,1971,Punjab,Ferozpur,1147870.0,1.2622509517628302
8894,1972,Punjab,Ferozpur,1199749.9999999998,1.2781829547822465
8895,1973,Punjab,Ferozpur,1216719.9999999998,1.2483562364389509
8896,1974,Punjab,Ferozpur,1162080.0,1.4343676855293956
8897,1975,Punjab,Ferozpur,1254069.9999999998,1.44330061320341
8898,1976,Punjab,Ferozpur,1270469.9999999998,1.460010862121892
8899,1977,Punjab,Ferozpur,1326729.9999999998,1.532640401588869
8900,1978,Punjab,Ferozpur,1348310.0,1.7197083756702842
8901,1979,Punjab,Ferozpur,1329410.0000000002,1.7645421653214577
8902,1980,Punjab,Ferozpur,1399320.0000000005,1.7583540576851615
8903,1981,Punjab,Ferozpur,1450760.0000000002,2.012600292260608
8904,1982,Punjab,Ferozpur,1450759.9999999998,2.1394992969202344
8905,1983,Punjab,Ferozpur,1451420.0000000002,2.1788110953411133
8906,1984,Punjab,Ferozpur,1482340.0000000005,2.2974014058852883
8907,1985,Punjab,Ferozpur,1533190.0,2.341216678950423
8908,1986,Punjab,Ferozpur,1553470.0,2.22964073976324
8909,1987,Punjab,Ferozpur,1545040.0000000002,2.339292186610054
8910,1988,Punjab,Ferozpur,1631930.0,2.2149234342159283
8911,1989,Punjab,Ferozpur,1448860.0,2.722278204933534
8912,1990,Punjab,Ferozpur,1535630.0000000002,2.5971751007729718
8913,1991,Punjab,Ferozpur,1629889.9999999995,2.5082183460233516
8914,1992,Punjab,Ferozpur,1455610.0,2.723724074443017
8915,1993,Punjab,Ferozpur,1483500.0,2.904698348500169
8916,1994,Punjab,Ferozpur,1511290.0000000002,2.9938396998590595
8917,1995,Punjab,Ferozpur,1536000.0,2.768072916666667
8918,1996,Punjab,Ferozpur,1590209.999999999,2.939825557630756
8919,1997,Punjab,Ferozpur,1611889.9999999995,2.8264025460794486
8920,1998,Punjab,Ferozpur,1754190.0,2.8166105153945686
8921,1999,Punjab,Ferozpur,1679430.0,3.1886532930815807
8922,2000,Punjab,Ferozpur,1661140.0,3.267250201668733
8923,2001,Punjab,Ferozpur,1725180.0,2.9965568810211103
8924,2002,Punjab,Ferozpur,1665209.9999999995,2.9301709694272797
8925,2003,Punjab,Ferozpur,1695159.9999999998,3.0737747469265444
8926,2004,Punjab,Ferozpur,1684450.0,3.1734275282733226
8927,2005,Punjab,Ferozpur,1662480.0,3.197121168374959
8928,2006,Punjab,Ferozpur,1694420.0,3.140785637563296
8929,2007,Punjab,Ferozpur,1687990.0,3.39148928607397
8930,2008,Punjab,Ferozpur,1718169.9999999995,3.5397545062479274
8931,2009,Punjab,Ferozpur,1714079.9999999998,3.2743512554839924
8932,2010,Punjab,Ferozpur,1692690.0000000002,3.493079063502472
8933,2011,Punjab,Ferozpur,1717960.0,3.5361649863791937
8934,2012,Punjab,Ferozpur,1734640.0000000002,3.547197112945625
8935,2013,Punjab,Ferozpur,1705170.0,3.7722807696593295
8936,2014,Punjab,Ferozpur,1737240.0,3.404031682438811
8937,2015,Punjab,Ferozpur,1737830.0000000002,3.5060679122814076
8938,2016,Punjab,Ferozpur,1704310.0,3.932136759157665
8939,2017,Punjab,Ferozpur,1726060.0,3.933588635389268
8940,1966,Punjab,Bhatinda,777490.0000000002,0.6945426950828948
8941,1967,Punjab,Bhatinda,872210.0,0.9607777943385194
8942,1968,Punjab,Bhatinda,795260.0000000002,1.153962226190176
